evidence_domain,repo_full,week,evaluation_population,source_split,detector_family,detector_variant,metric,specification_role,window_weeks,threshold_scaled_mad,persistence_weeks,evaluable,alarm,magnitude,magnitude_definition,raw_mewma_stat,frozen_control_limit,attempts_total,outcome_n,failure_count,latency_n,logical_run_n,rerun_count,low_outcome_support,low_latency_support,missing_core_metric_count,workflow_count,workflow_concentration_hhi,external_calibration,external_evaluation_eligible,causal_history_policy
observed_research,containerd/containerd,2025-09-22,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,False,,0.6595987905311316,frozen component scaled-MAD score,,,379,377,93,377,359,15,False,False,0,6.0,0.2111444504006516,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-22,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,False,,-0.0693880736862078,frozen component scaled-MAD score,,,379,377,93,377,359,15,False,False,0,6.0,0.2111444504006516,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-22,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,False,,0.1657184817459326,frozen component scaled-MAD score,,,379,377,93,377,359,15,False,False,0,6.0,0.2111444504006516,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-22,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,False,,0.6595987905311316,maximum of three frozen component scaled-MAD scores,,,379,377,93,377,359,15,False,False,0,6.0,0.2111444504006516,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-22,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,False,,0.1657184817459326,second-highest of three frozen component scaled-MAD scores,,,379,377,93,377,359,15,False,False,0,6.0,0.2111444504006516,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-22,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.024479608711765168,raw mewma_stat divided by frozen control limit,0.1750300539727427,7.150034791553729,379,377,93,377,359,15,False,False,0,6.0,0.2111444504006516,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-29,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.5104653188056655,frozen component scaled-MAD score,,,177,177,55,177,162,11,False,False,0,4.0,0.2827731494781194,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-29,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,1.4941114471075565,frozen component scaled-MAD score,,,177,177,55,177,162,11,False,False,0,4.0,0.2827731494781194,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-29,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,1.857642233780276,frozen component scaled-MAD score,,,177,177,55,177,162,11,False,False,0,4.0,0.2827731494781194,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-29,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,1.857642233780276,maximum of three frozen component scaled-MAD scores,,,177,177,55,177,162,11,False,False,0,4.0,0.2827731494781194,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-29,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,1.4941114471075565,second-highest of three frozen component scaled-MAD scores,,,177,177,55,177,162,11,False,False,0,4.0,0.2827731494781194,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-09-29,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.05528708282148973,raw mewma_stat divided by frozen control limit,0.3953045656971641,7.150034791553729,177,177,55,177,162,11,False,False,0,4.0,0.2827731494781194,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-06,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,1.0436830299873925,frozen component scaled-MAD score,,,278,274,79,274,256,21,False,False,0,6.0,0.2601055845970705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-06,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,0.971271446191107,frozen component scaled-MAD score,,,278,274,79,274,256,21,False,False,0,6.0,0.2601055845970705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-06,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,2.458495398474154,frozen component scaled-MAD score,,,278,274,79,274,256,21,False,False,0,6.0,0.2601055845970705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-06,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,2.458495398474154,maximum of three frozen component scaled-MAD scores,,,278,274,79,274,256,21,False,False,0,6.0,0.2601055845970705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-06,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,1.0436830299873925,second-highest of three frozen component scaled-MAD scores,,,278,274,79,274,256,21,False,False,0,6.0,0.2601055845970705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-06,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.20126154159266582,raw mewma_stat divided by frozen control limit,1.4390270245892984,7.150034791553729,278,274,79,274,256,21,False,False,0,6.0,0.2601055845970705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-13,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.6522143647268812,frozen component scaled-MAD score,,,289,288,88,288,263,20,False,False,0,5.0,0.2621975311598281,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-13,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,0.9778331645322093,frozen component scaled-MAD score,,,289,288,88,288,263,20,False,False,0,5.0,0.2621975311598281,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-13,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,1.566174661588248,frozen component scaled-MAD score,,,289,288,88,288,263,20,False,False,0,5.0,0.2621975311598281,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-13,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,1.566174661588248,maximum of three frozen component scaled-MAD scores,,,289,288,88,288,263,20,False,False,0,5.0,0.2621975311598281,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-13,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,0.9778331645322093,second-highest of three frozen component scaled-MAD scores,,,289,288,88,288,263,20,False,False,0,5.0,0.2621975311598281,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-13,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.37574242584548945,raw mewma_stat divided by frozen control limit,2.6865714174580466,7.150034791553729,289,288,88,288,263,20,False,False,0,5.0,0.2621975311598281,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-20,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.8363816789410842,frozen component scaled-MAD score,,,393,393,124,393,368,21,False,False,0,4.0,0.2636404249946584,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-20,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,1.0880381282408589,frozen component scaled-MAD score,,,393,393,124,393,368,21,False,False,0,4.0,0.2636404249946584,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-20,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.6985703638695103,frozen component scaled-MAD score,,,393,393,124,393,368,21,False,False,0,4.0,0.2636404249946584,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-20,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,1.0880381282408589,maximum of three frozen component scaled-MAD scores,,,393,393,124,393,368,21,False,False,0,4.0,0.2636404249946584,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-20,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,0.8363816789410842,second-highest of three frozen component scaled-MAD scores,,,393,393,124,393,368,21,False,False,0,4.0,0.2636404249946584,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-20,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.4254240312437566,raw mewma_stat divided by frozen control limit,3.0417966245559005,7.150034791553729,393,393,124,393,368,21,False,False,0,4.0,0.2636404249946584,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-27,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,0.8355628252756817,frozen component scaled-MAD score,,,408,388,105,387,361,35,False,False,0,5.0,0.2603445790080738,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-27,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,0.2548950706050343,frozen component scaled-MAD score,,,408,388,105,387,361,35,False,False,0,5.0,0.2603445790080738,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-27,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,2.521857233584901,frozen component scaled-MAD score,,,408,388,105,387,361,35,False,False,0,5.0,0.2603445790080738,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-27,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,2.521857233584901,maximum of three frozen component scaled-MAD scores,,,408,388,105,387,361,35,False,False,0,5.0,0.2603445790080738,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-27,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,0.8355628252756817,second-highest of three frozen component scaled-MAD scores,,,408,388,105,387,361,35,False,False,0,5.0,0.2603445790080738,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-10-27,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.7690045759538222,raw mewma_stat divided by frozen control limit,5.498409472933851,7.150034791553729,408,388,105,387,361,35,False,False,0,5.0,0.2603445790080738,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-03,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,1.0205371654422786,frozen component scaled-MAD score,,,490,480,123,480,462,23,False,False,0,6.0,0.2361516034985422,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-03,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-0.013531117871821,frozen component scaled-MAD score,,,490,480,123,480,462,23,False,False,0,6.0,0.2361516034985422,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-03,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.3163229648882452,frozen component scaled-MAD score,,,490,480,123,480,462,23,False,False,0,6.0,0.2361516034985422,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-03,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,1.0205371654422786,maximum of three frozen component scaled-MAD scores,,,490,480,123,480,462,23,False,False,0,6.0,0.2361516034985422,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-03,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,0.3163229648882452,second-highest of three frozen component scaled-MAD scores,,,490,480,123,480,462,23,False,False,0,6.0,0.2361516034985422,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-03,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.6237886709616092,raw mewma_stat divided by frozen control limit,4.460110699952567,7.150034791553729,490,480,123,480,462,23,False,False,0,6.0,0.2361516034985422,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-10,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-1.0773083442954663,frozen component scaled-MAD score,,,258,252,55,252,255,3,False,False,0,5.0,0.230575085631873,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-10,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-0.9905397716780012,frozen component scaled-MAD score,,,258,252,55,252,255,3,False,False,0,5.0,0.230575085631873,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-10,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-1.436810248631371,frozen component scaled-MAD score,,,258,252,55,252,255,3,False,False,0,5.0,0.230575085631873,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-10,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,-0.9905397716780012,maximum of three frozen component scaled-MAD scores,,,258,252,55,252,255,3,False,False,0,5.0,0.230575085631873,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-10,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.0773083442954663,second-highest of three frozen component scaled-MAD scores,,,258,252,55,252,255,3,False,False,0,5.0,0.230575085631873,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-10,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.24521507483872554,raw mewma_stat divided by frozen control limit,1.753296316510339,7.150034791553729,258,252,55,252,255,3,False,False,0,5.0,0.230575085631873,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-17,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-1.1604856487673625,frozen component scaled-MAD score,,,472,463,110,463,454,16,False,False,0,7.0,0.2470105573111174,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-17,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-0.4949200413620592,frozen component scaled-MAD score,,,472,463,110,463,454,16,False,False,0,7.0,0.2470105573111174,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-17,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-0.2845585550490316,frozen component scaled-MAD score,,,472,463,110,463,454,16,False,False,0,7.0,0.2470105573111174,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-17,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,-0.2845585550490316,maximum of three frozen component scaled-MAD scores,,,472,463,110,463,454,16,False,False,0,7.0,0.2470105573111174,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-17,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-0.4949200413620592,second-highest of three frozen component scaled-MAD scores,,,472,463,110,463,454,16,False,False,0,7.0,0.2470105573111174,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-17,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.16253663338945973,raw mewma_stat divided by frozen control limit,1.1621425836366506,7.150034791553729,472,463,110,463,454,16,False,False,0,7.0,0.2470105573111174,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-24,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-2.184302474999304,frozen component scaled-MAD score,,,544,541,178,541,517,20,False,False,0,7.0,0.2669496107266436,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-24,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,2.6291124295086243,frozen component scaled-MAD score,,,544,541,178,541,517,20,False,False,0,7.0,0.2669496107266436,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-24,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-0.1637774120006699,frozen component scaled-MAD score,,,544,541,178,541,517,20,False,False,0,7.0,0.2669496107266436,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-24,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,2.6291124295086243,maximum of three frozen component scaled-MAD scores,,,544,541,178,541,517,20,False,False,0,7.0,0.2669496107266436,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-24,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-0.1637774120006699,second-highest of three frozen component scaled-MAD scores,,,544,541,178,541,517,20,False,False,0,7.0,0.2669496107266436,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-11-24,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.14535686570982864,raw mewma_stat divided by frozen control limit,1.039306647016478,7.150034791553729,544,541,178,541,517,20,False,False,0,7.0,0.2669496107266436,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-01,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-0.0723606312403239,frozen component scaled-MAD score,,,479,477,176,477,448,25,False,False,0,5.0,0.2527490727463705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-01,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,3.917411576684152,frozen component scaled-MAD score,,,479,477,176,477,448,25,False,False,0,5.0,0.2527490727463705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-01,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.6124334154223142,frozen component scaled-MAD score,,,479,477,176,477,448,25,False,False,0,5.0,0.2527490727463705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-01,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,3.917411576684152,maximum of three frozen component scaled-MAD scores,,,479,477,176,477,448,25,False,False,0,5.0,0.2527490727463705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-01,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,0.6124334154223142,second-highest of three frozen component scaled-MAD scores,,,479,477,176,477,448,25,False,False,0,5.0,0.2527490727463705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-01,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.2601830549851057,raw mewma_stat divided by frozen control limit,1.8603178953162425,7.150034791553729,479,477,176,477,448,25,False,False,0,5.0,0.2527490727463705,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-08,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-4.112567553989594,frozen component scaled-MAD score,,,506,496,98,496,471,30,False,False,0,7.0,0.2567998250246059,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-08,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-1.491132870661669,frozen component scaled-MAD score,,,506,496,98,496,471,30,False,False,0,7.0,0.2567998250246059,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-08,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.670954832540032,frozen component scaled-MAD score,,,506,496,98,496,471,30,False,False,0,7.0,0.2567998250246059,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-08,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.670954832540032,maximum of three frozen component scaled-MAD scores,,,506,496,98,496,471,30,False,False,0,7.0,0.2567998250246059,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-08,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.491132870661669,second-highest of three frozen component scaled-MAD scores,,,506,496,98,496,471,30,False,False,0,7.0,0.2567998250246059,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-08,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.2226780884594068,raw mewma_stat divided by frozen control limit,1.5921560798014374,7.150034791553729,506,496,98,496,471,30,False,False,0,7.0,0.2567998250246059,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-15,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-3.772482758071241,frozen component scaled-MAD score,,,529,525,104,522,503,24,False,False,0,5.0,0.2552342222905149,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-15,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-1.400129085210453,frozen component scaled-MAD score,,,529,525,104,522,503,24,False,False,0,5.0,0.2552342222905149,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-15,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-0.389172899608801,frozen component scaled-MAD score,,,529,525,104,522,503,24,False,False,0,5.0,0.2552342222905149,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-15,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,-0.389172899608801,maximum of three frozen component scaled-MAD scores,,,529,525,104,522,503,24,False,False,0,5.0,0.2552342222905149,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-15,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.400129085210453,second-highest of three frozen component scaled-MAD scores,,,529,525,104,522,503,24,False,False,0,5.0,0.2552342222905149,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-15,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.1592769563416945,raw mewma_stat divided by frozen control limit,1.1388357793359,7.150034791553729,529,525,104,522,503,24,False,False,0,5.0,0.2552342222905149,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-22,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-2.3618581976125927,frozen component scaled-MAD score,,,170,169,28,169,157,10,False,False,0,4.0,0.2611072664359861,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-22,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-1.7643816023038168,frozen component scaled-MAD score,,,170,169,28,169,157,10,False,False,0,4.0,0.2611072664359861,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-22,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,0.3795921628424127,frozen component scaled-MAD score,,,170,169,28,169,157,10,False,False,0,4.0,0.2611072664359861,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-22,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,0.3795921628424127,maximum of three frozen component scaled-MAD scores,,,170,169,28,169,157,10,False,False,0,4.0,0.2611072664359861,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-22,external_evaluation,external,causal_rolling_mad,two_of_three,composite,primary,13.0,3.0,2.0,True,False,-1.7643816023038168,second-highest of three frozen component scaled-MAD scores,,,170,169,28,169,157,10,False,False,0,4.0,0.2611072664359861,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-22,external_evaluation,external,mewma,mewma,composite,primary,,,,True,False,0.20058881110238744,raw mewma_stat divided by frozen control limit,1.434216978178469,7.150034791553729,170,169,28,169,157,10,False,False,0,4.0,0.2611072664359861,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-29,external_evaluation,external,causal_rolling_mad,latency_log,latency_log,primary,13.0,3.0,2.0,True,False,-2.4237033917457422,frozen component scaled-MAD score,,,222,222,40,222,219,3,False,False,0,4.0,0.2515217920623326,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-29,external_evaluation,external,causal_rolling_mad,failure_rate,failure_rate,primary,13.0,3.0,2.0,True,False,-1.3584783139158816,frozen component scaled-MAD score,,,222,222,40,222,219,3,False,False,0,4.0,0.2515217920623326,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-29,external_evaluation,external,causal_rolling_mad,rerun_rate,rerun_rate,primary,13.0,3.0,2.0,True,False,-2.6993647108871777,frozen component scaled-MAD score,,,222,222,40,222,219,3,False,False,0,4.0,0.2515217920623326,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
observed_research,containerd/containerd,2025-12-29,external_evaluation,external,causal_rolling_mad,union,composite,primary,13.0,3.0,2.0,True,False,-1.3584783139158816,maximum of three frozen component scaled-MAD scores,,,222,222,40,222,219,3,False,False,0,4.0,0.2515217920623326,False,True,frozen external sequence; 13 calibration weeks retained for causal initialization only
