repo_full,week,attempts_total,outcome_n,failure_count,failure_rate,latency_n,feedback_latency_median_min,feedback_latency_p90_min,queue_latency_median_min,execution_span_median_min,logical_run_n,rerun_count,rerun_rate,additional_attempt_count,failed_then_passed_count,failed_then_passed_rate_among_reruns,merged_pr_count,pr_cycle_hours_median,qualified_review_latency_hours_median,reviewed_pr_n,churn_median,changed_files_median,commits_median,created_pr_count,workflow_count,workflow_concentration_hhi,release_count,split,external_calibration,external_evaluation_eligible,workflow_adjusted_latency_log,latency_log_raw,latency_log,low_outcome_support,low_latency_support,missing_core_metric_count,reporting_partition,mad_w13_t2.5_latency_log,mad_w13_t2.5_latency_log_score,mad_w13_t2.5_failure_rate,mad_w13_t2.5_failure_rate_score,mad_w13_t2.5_rerun_rate,mad_w13_t2.5_rerun_rate_score,mad_w13_t2.5_latency_log_k1,mad_w13_t2.5_latency_log_k2,mad_w13_t2.5_latency_log_k3,mad_w13_t2.5_latency_log_k4,mad_w13_t2.5_failure_rate_k1,mad_w13_t2.5_failure_rate_k2,mad_w13_t2.5_failure_rate_k3,mad_w13_t2.5_failure_rate_k4,mad_w13_t2.5_rerun_rate_k1,mad_w13_t2.5_rerun_rate_k2,mad_w13_t2.5_rerun_rate_k3,mad_w13_t2.5_rerun_rate_k4,mad_w13_t2.5_union_k1,mad_w13_t2.5_union_k2,mad_w13_t2.5_union_k3,mad_w13_t2.5_union_k4,mad_w13_t2.5_two_of_three_k1,mad_w13_t2.5_two_of_three_k2,mad_w13_t2.5_two_of_three_k3,mad_w13_t2.5_two_of_three_k4,mad_w13_t3_latency_log,mad_w13_t3_latency_log_score,mad_w13_t3_failure_rate,mad_w13_t3_failure_rate_score,mad_w13_t3_rerun_rate,mad_w13_t3_rerun_rate_score,mad_w13_t3_latency_log_k1,mad_w13_t3_latency_log_k2,mad_w13_t3_latency_log_k3,mad_w13_t3_latency_log_k4,mad_w13_t3_failure_rate_k1,mad_w13_t3_failure_rate_k2,mad_w13_t3_failure_rate_k3,mad_w13_t3_failure_rate_k4,mad_w13_t3_rerun_rate_k1,mad_w13_t3_rerun_rate_k2,mad_w13_t3_rerun_rate_k3,mad_w13_t3_rerun_rate_k4,mad_w13_t3_union_k1,mad_w13_t3_union_k2,mad_w13_t3_union_k3,mad_w13_t3_union_k4,mad_w13_t3_two_of_three_k1,mad_w13_t3_two_of_three_k2,mad_w13_t3_two_of_three_k3,mad_w13_t3_two_of_three_k4,mad_w13_t3.5_latency_log,mad_w13_t3.5_latency_log_score,mad_w13_t3.5_failure_rate,mad_w13_t3.5_failure_rate_score,mad_w13_t3.5_rerun_rate,mad_w13_t3.5_rerun_rate_score,mad_w13_t3.5_latency_log_k1,mad_w13_t3.5_latency_log_k2,mad_w13_t3.5_latency_log_k3,mad_w13_t3.5_latency_log_k4,mad_w13_t3.5_failure_rate_k1,mad_w13_t3.5_failure_rate_k2,mad_w13_t3.5_failure_rate_k3,mad_w13_t3.5_failure_rate_k4,mad_w13_t3.5_rerun_rate_k1,mad_w13_t3.5_rerun_rate_k2,mad_w13_t3.5_rerun_rate_k3,mad_w13_t3.5_rerun_rate_k4,mad_w13_t3.5_union_k1,mad_w13_t3.5_union_k2,mad_w13_t3.5_union_k3,mad_w13_t3.5_union_k4,mad_w13_t3.5_two_of_three_k1,mad_w13_t3.5_two_of_three_k2,mad_w13_t3.5_two_of_three_k3,mad_w13_t3.5_two_of_three_k4,mad_w26_t2.5_latency_log,mad_w26_t2.5_latency_log_score,mad_w26_t2.5_failure_rate,mad_w26_t2.5_failure_rate_score,mad_w26_t2.5_rerun_rate,mad_w26_t2.5_rerun_rate_score,mad_w26_t2.5_latency_log_k1,mad_w26_t2.5_latency_log_k2,mad_w26_t2.5_latency_log_k3,mad_w26_t2.5_latency_log_k4,mad_w26_t2.5_failure_rate_k1,mad_w26_t2.5_failure_rate_k2,mad_w26_t2.5_failure_rate_k3,mad_w26_t2.5_failure_rate_k4,mad_w26_t2.5_rerun_rate_k1,mad_w26_t2.5_rerun_rate_k2,mad_w26_t2.5_rerun_rate_k3,mad_w26_t2.5_rerun_rate_k4,mad_w26_t2.5_union_k1,mad_w26_t2.5_union_k2,mad_w26_t2.5_union_k3,mad_w26_t2.5_union_k4,mad_w26_t2.5_two_of_three_k1,mad_w26_t2.5_two_of_three_k2,mad_w26_t2.5_two_of_three_k3,mad_w26_t2.5_two_of_three_k4,mad_w26_t3_latency_log,mad_w26_t3_latency_log_score,mad_w26_t3_failure_rate,mad_w26_t3_failure_rate_score,mad_w26_t3_rerun_rate,mad_w26_t3_rerun_rate_score,mad_w26_t3_latency_log_k1,mad_w26_t3_latency_log_k2,mad_w26_t3_latency_log_k3,mad_w26_t3_latency_log_k4,mad_w26_t3_failure_rate_k1,mad_w26_t3_failure_rate_k2,mad_w26_t3_failure_rate_k3,mad_w26_t3_failure_rate_k4,mad_w26_t3_rerun_rate_k1,mad_w26_t3_rerun_rate_k2,mad_w26_t3_rerun_rate_k3,mad_w26_t3_rerun_rate_k4,mad_w26_t3_union_k1,mad_w26_t3_union_k2,mad_w26_t3_union_k3,mad_w26_t3_union_k4,mad_w26_t3_two_of_three_k1,mad_w26_t3_two_of_three_k2,mad_w26_t3_two_of_three_k3,mad_w26_t3_two_of_three_k4,mad_w26_t3.5_latency_log,mad_w26_t3.5_latency_log_score,mad_w26_t3.5_failure_rate,mad_w26_t3.5_failure_rate_score,mad_w26_t3.5_rerun_rate,mad_w26_t3.5_rerun_rate_score,mad_w26_t3.5_latency_log_k1,mad_w26_t3.5_latency_log_k2,mad_w26_t3.5_latency_log_k3,mad_w26_t3.5_latency_log_k4,mad_w26_t3.5_failure_rate_k1,mad_w26_t3.5_failure_rate_k2,mad_w26_t3.5_failure_rate_k3,mad_w26_t3.5_failure_rate_k4,mad_w26_t3.5_rerun_rate_k1,mad_w26_t3.5_rerun_rate_k2,mad_w26_t3.5_rerun_rate_k3,mad_w26_t3.5_rerun_rate_k4,mad_w26_t3.5_union_k1,mad_w26_t3.5_union_k2,mad_w26_t3.5_union_k3,mad_w26_t3.5_union_k4,mad_w26_t3.5_two_of_three_k1,mad_w26_t3.5_two_of_three_k2,mad_w26_t3.5_two_of_three_k3,mad_w26_t3.5_two_of_three_k4,z_latency_log,z_failure_rate,z_rerun_rate,mewma_stat,mewma_limit,mewma_alarm
containerd/containerd,2026-07-13,432,414,88,0.2125603864734299,414,19.78333333333333,41.295,0.0333333333333333,19.741666666666667,398,31,0.0778894472361809,34,18,0.5806451612903226,24,29.14527777777778,6.363888888888889,24,12.0,1.0,1.0,30,5.0,0.2521219135802469,,external,False,True,-0.0118505713044298,3.034151383457936,-0.0118505713044298,False,False,0,external_evaluation,False,-1.2314058190409247,False,-1.150079482341023,False,2.087235381005939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2314058190409247,False,-1.150079482341023,False,2.087235381005939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2314058190409247,False,-1.150079482341023,False,2.087235381005939,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.5889890464956038,False,-0.5428165919521821,False,2.4795006866866034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.5889890464956038,False,-0.5428165919521821,False,2.4795006866866034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.5889890464956038,False,-0.5428165919521821,False,2.4795006866866034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.27843965943034793,-0.7835153789088999,3.2466998669454585,3.7588789845763504,7.150034791553729,False
containerd/containerd,2026-07-20,537,527,94,0.1783681214421252,527,19.383333333333333,42.17333333333333,0.0333333333333333,19.383333333333333,510,25,0.0490196078431372,27,23,0.92,25,71.35444444444444,18.753888888888888,25,161.0,5.0,1.0,39,7.0,0.2512718079960051,,external,False,True,-0.0012196176195979,3.0147175734650715,-0.0012196176195979,False,False,0,external_evaluation,False,-0.7559647606270996,False,-2.2822919065481337,False,-0.17747892358076145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7559647606270996,False,-2.2822919065481337,False,-0.17747892358076145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7559647606270996,False,-2.2822919065481337,False,-0.17747892358076145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9801331313979782,False,-1.9122126247837503,False,-0.043127729212518943,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9801331313979782,False,-1.9122126247837503,False,-0.043127729212518943,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9801331313979782,False,-1.9122126247837503,False,-0.043127729212518943,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.021431503229385335,-1.4990720572048395,0.7832403200277712,2.9061714596606523,7.150034791553729,False
containerd/containerd,2026-07-27,361,352,58,0.1647727272727272,352,20.083333333333336,42.281666666666666,0.0333333333333333,20.40833333333333,343,18,0.0524781341107871,18,16,0.8888888888888888,20,24.51458333333333,3.8115277777777776,20,85.0,2.0,1.0,32,6.0,0.2548553187897576,,external,False,True,0.0101676291298846,3.04848283893952,0.0101676291298846,False,False,0,external_evaluation,False,0.200653121985396,False,-2.7521748800608816,False,0.0938275358872073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.200653121985396,False,-2.7521748800608816,False,0.0938275358872073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.200653121985396,False,-2.7521748800608816,False,0.0938275358872073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4544282723211797,False,-2.4286717956169097,False,0.2961608631331309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4544282723211797,False,-2.4286717956169097,False,0.2961608631331309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4544282723211797,False,-2.4286717956169097,False,0.2961608631331309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34263569840264085,-1.7835888940704783,1.0783559054078773,2.525680969187554,7.150034791553729,False
containerd/containerd,2026-08-03,326,317,50,0.1577287066246056,317,20.58333333333333,43.1,0.0333333333333333,20.566666666666663,308,17,0.0551948051948051,18,15,0.8823529411764706,23,50.005833333333335,4.108333333333333,23,20.0,2.0,1.0,28,6.0,0.2508938989047385,,external,False,True,0.0120797270396633,3.071921411911537,0.0120797270396633,False,False,0,external_evaluation,False,0.3635293555546916,False,-1.803807859987312,False,0.23261700507499744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3635293555546916,False,-1.803807859987312,False,0.23261700507499744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3635293555546916,False,-1.803807859987312,False,0.23261700507499744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.38526142987386297,False,-2.6962586723144044,False,0.5400535106285866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.38526142987386297,False,-2.6962586723144044,False,0.5400535106285866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.38526142987386297,False,-2.6962586723144044,False,0.5400535106285866,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39657093698266405,-1.9310022348422338,1.3101690868615967,2.385980114973045,7.150034791553729,False
docker/cli,2025-06-23,50,46,10,0.217391304347826,46,1.7083333333333333,4.1,0.05,1.6833333333333331,48,2,0.0416666666666666,2,2,1.0,3,16.985833333333332,0.9891666666666666,3,8.0,3.0,1.0,3,6.0,0.1776,,train,False,False,-0.0190333191692831,0.9963334395476916,-0.0190333191692831,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.922144909606751,0.9520764406886663,-0.6288043737804317,0.03625798195657598,7.150034791553729,False
docker/cli,2025-06-30,115,106,15,0.1415094339622641,106,1.7583333333333333,4.175000000000001,0.05,1.725,111,4,0.036036036036036,4,4,1.0,5,28.87388888888889,25.284166666666668,5,8.0,1.0,1.0,8,6.0,0.1803402646502835,,train,False,False,-0.0289498974796126,1.0146266325950168,-0.0289498974796126,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4076209322614197,-0.29909452552129695,-0.8009843838035592,0.008558715377662984,7.150034791553729,False
docker/cli,2025-07-07,258,247,50,0.2024291497975708,247,1.8666666666666667,4.266666666666667,0.05,1.8333333333333333,241,16,0.0663900414937759,17,14,0.875,6,5.342083333333333,3.912361111111111,6,13.0,2.5,1.0,13,6.0,0.169370831079863,,train,False,False,-0.0130952877884189,1.0531499145913523,-0.0130952877884189,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6314426364065531,0.7053743856377471,0.12721590259498192,0.046261788421140974,7.150034791553729,False
docker/cli,2025-07-14,252,246,54,0.2195121951219512,246,1.7,4.258333333333333,0.05,1.6833333333333331,235,16,0.0680851063829787,17,11,0.6875,18,30.65652777777778,18.183611111111112,18,36.0,4.5,1.0,14,6.0,0.1821932476694381,,train,False,False,-0.0126878365461745,0.9932517730102832,-0.0126878365461745,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.611495452779266,0.9870465454792424,0.1790495796302133,0.13651379965917618,7.150034791553729,False
docker/cli,2025-07-21,441,384,97,0.2526041666666667,384,1.8833333333333333,4.316666666666666,0.0333333333333333,1.8333333333333333,392,45,0.1147959183673469,49,14,0.3111111111111111,11,18.70583333333333,8.537777777777778,11,172.0,9.0,1.0,18,6.0,0.1687722708130871,,train,False,False,-0.0188548188877526,1.0589470322756782,-0.0188548188877526,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9134062495560457,1.532680354991563,1.6074274298668931,0.41678163820053976,7.150034791553729,False
docker/cli,2025-07-28,404,381,90,0.2362204724409448,381,1.8166666666666669,4.333333333333333,0.0333333333333333,1.7833333333333334,370,31,0.0837837837837837,34,17,0.5483870967741935,12,5.120555555555556,3.839027777777778,12,33.5,8.0,1.0,17,6.0,0.1689050093128124,,train,False,False,-0.0159286034079953,1.0355541527009726,-0.0159286034079953,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7701504401340259,1.2625393788884574,0.6591021011925678,0.6402587774971106,7.150034791553729,False
docker/cli,2025-08-04,293,281,51,0.1814946619217081,281,1.8833333333333333,4.316666666666666,0.05,1.8333333333333333,262,22,0.0839694656488549,31,18,0.8181818181818182,16,13.337916666666668,6.287638888888889,16,66.5,7.0,1.0,13,6.0,0.1847546273107432,,train,False,False,-0.0014341722822259,1.0589470322756782,-0.0014341722822259,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.060561048170987716,0.3601980834503201,0.6647800984696668,0.5849345655318474,7.150034791553729,False
docker/cli,2025-08-11,476,464,73,0.1573275862068965,464,1.6833333333333331,4.3116666666666665,0.05,1.6666666666666667,448,28,0.0625,28,27,0.9642857142857144,23,16.439722222222223,8.446666666666667,23,31.0,2.0,1.0,28,6.0,0.2162629757785467,,train,False,False,0.0069385725630481,0.9870598027623624,0.0069385725630481,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34933506104966766,-0.038278434312523806,0.008261663305145123,0.3673667226889283,7.150034791553729,False
docker/cli,2025-08-18,1455,1392,226,0.1623563218390804,1392,1.65,4.25,0.05,1.6166666666666667,1369,79,0.0577063550036523,86,58,0.7341772151898734,69,2.24,1.6680555555555556,69,34.0,2.0,1.0,77,6.0,0.2442800628240101,,train,False,False,-0.0042854959739401,0.9745596399981308,-0.0042854959739401,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20015045510508597,0.04463739245564638,-0.13832402090373438,0.22959207445520124,7.150034791553729,False
docker/cli,2025-08-25,762,743,103,0.1386271870794078,743,1.65,4.283333333333333,0.05,1.6333333333333333,716,42,0.0586592178770949,46,41,0.9761904761904762,42,6.724305555555556,6.515000000000001,42,47.5,3.5,1.0,41,6.0,0.2309883508655906,,train,False,False,-0.0092388320954279,0.9745596399981308,-0.0092388320954279,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44264598570829256,-0.3466181777317084,-0.1091862653195719,0.09735777544500655,7.150034791553729,False
docker/cli,2025-09-01,487,484,87,0.1797520661157025,484,1.6583333333333332,4.278333333333333,0.0333333333333333,1.6333333333333333,469,18,0.0383795309168443,18,18,1.0,34,2.1930555555555555,1.9958333333333336,34,20.5,3.0,1.0,27,6.0,0.2226724403273615,,train,False,False,-0.0053870830247639,0.9776993600027986,-0.0053870830247639,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2540797524197416,0.3314654590798972,-0.7293222559645093,0.07993000774728574,7.150034791553729,False
docker/cli,2025-09-08,288,285,45,0.1578947368421052,285,1.7333333333333334,4.376666666666667,0.05,1.7,276,11,0.0398550724637681,12,9,0.8181818181818182,13,4.406944444444444,3.020277777777778,13,73.0,6.0,2.0,16,6.0,0.2007378472222222,,train,False,False,0.0010399288009101,1.0055218656020977,0.0010399288009101,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060561048170987716,-0.02892702527851969,-0.6842014204835237,0.04857164599157938,7.150034791553729,False
docker/cli,2025-09-15,33,33,10,0.303030303030303,33,1.7,4.26,0.05,1.65,32,1,0.03125,1,1,1.0,2,95.86083333333332,12.605833333333331,2,47.5,8.0,1.5,2,6.0,0.2139577594123048,,train,False,False,-0.0072084671195133,0.9932517730102832,-0.0072084671195133,False,False,0,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34324743489791615,2.3641268841262835,-0.9473373923232171,0.4213790839658239,7.150034791553729,False
docker/cli,2025-09-22,879,855,138,0.1614035087719298,855,1.6666666666666667,4.233333333333333,0.05,1.6333333333333333,821,53,0.0645554202192448,58,32,0.6037735849056604,50,2.459027777777778,2.047083333333333,50,19.0,2.0,1.0,53,6.0,0.2454814072771183,,train,False,False,-0.0064293195944591,0.9808292530117262,-0.0064293195944591,False,False,0,train,False,0.2832668161582007,False,-0.37750876491152885,False,0.21149240810304779,False,,,,False,,,,False,,,,False,,,,False,,,,False,0.2832668161582007,False,-0.37750876491152885,False,0.21149240810304779,False,,,,False,,,,False,,,,False,,,,False,,,,False,0.2832668161582007,False,-0.37750876491152885,False,0.21149240810304779,False,,,,False,,,,False,,,,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3051034874911242,0.028927025278520146,0.07111470715889799,0.27572491912588193,7.150034791553729,False
docker/cli,2025-09-29,313,307,61,0.1986970684039088,307,1.65,4.3,0.0333333333333333,1.6166666666666667,284,18,0.0633802816901408,29,18,1.0,21,17.554166666666667,17.5525,21,14.0,3.0,1.0,19,6.0,0.2395553695556757,,train,False,False,-0.0057357781725993,0.9745596399981308,-0.0057357781725993,False,False,0,train,False,0.1720236174748989,False,0.5634864324231901,False,0.027896443215552093,False,False,,,False,False,,,False,False,,,False,False,,,False,False,,,False,0.1720236174748989,False,0.5634864324231901,False,0.027896443215552093,False,False,,,False,False,,,False,False,,,False,False,,,False,False,,,False,0.1720236174748989,False,0.5634864324231901,False,0.027896443215552093,False,False,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27115047260089314,0.6438383183326538,0.03517994656228078,0.30122950102035384,7.150034791553729,False
docker/cli,2025-10-06,578,535,136,0.2542056074766355,535,1.7666666666666666,4.3,0.05,1.7333333333333334,563,14,0.0248667850799289,15,13,0.9285714285714286,13,5.319722222222223,4.62,13,31.0,4.0,1.0,20,6.0,0.1897307264041379,,train,False,False,0.0253566285682905,1.0176432261344426,0.0253566285682905,False,False,0,train,True,4.292031240894815,False,2.0780939229333164,False,-4.578310403724626,True,False,False,,False,False,False,,False,False,False,,True,False,False,,False,False,False,,True,4.292031240894815,False,2.0780939229333164,False,-4.578310403724626,True,False,False,,False,False,False,,False,False,False,,True,False,False,,False,False,False,,True,4.292031240894815,False,2.0780939229333164,False,-4.578310403724626,True,False,False,,False,False,False,,False,False,False,,True,False,False,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.251009438505264,1.559085558703015,-1.1425308051069873,0.5649260810308335,7.150034791553729,False
docker/cli,2025-10-13,241,234,41,0.1752136752136752,234,1.6666666666666667,4.25,0.05,1.65,232,9,0.0387931034482758,9,7,0.7777777777777778,12,2.4169444444444443,2.115277777777778,12,14.5,2.0,1.0,12,6.0,0.2250477781029941,,train,False,False,0.0274725211324259,0.9808292530117262,0.0274725211324259,False,False,0,train,True,5.2070532703376555,False,-0.175299136103879,False,-0.7512800741843897,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,5.2070532703376555,False,-0.175299136103879,False,-0.7512800741843897,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,5.2070532703376555,False,-0.175299136103879,False,-0.7512800741843897,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3545950780530356,0.25663463452225155,-0.7166755513094765,0.5135417098276298,7.150034791553729,False
docker/cli,2025-10-20,222,203,53,0.2610837438423645,203,1.933333333333333,4.376666666666667,0.1333333333333333,1.8333333333333333,215,7,0.0325581395348837,7,5,0.7142857142857143,3,46.33472222222223,43.63444444444445,3,1260.0,97.0,2.0,7,6.0,0.1709682655628601,,train,False,False,0.0431421210938954,1.0761394328160512,0.0431421210938954,False,False,0,train,True,8.28060684258533,True,2.509797258058759,False,-0.8861791377108579,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,8.28060684258533,False,2.509797258058759,False,-0.8861791377108579,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,8.28060684258533,False,2.509797258058759,False,-0.8861791377108579,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1217160373016495,1.6724950526797269,-0.9073355713899375,1.1714431942095238,7.150034791553729,False
docker/cli,2025-10-27,502,483,86,0.1780538302277432,483,1.8666666666666667,4.383333333333334,0.05,1.8333333333333333,483,19,0.0393374741200828,19,18,0.9473684210526316,22,5.588611111111112,1.5697222222222222,22,56.5,2.5,1.0,25,6.0,0.1745210393485817,,train,False,False,0.0423959119437533,1.0531499145913523,0.0423959119437533,False,False,0,train,True,6.356560004731613,False,-0.05240550661528961,False,-0.6550772288740526,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,6.356560004731613,False,-0.05240550661528961,False,-0.6550772288740526,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,6.356560004731613,False,-0.05240550661528961,False,-0.6550772288740526,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.085184621026526,0.30346425897776147,-0.7000291481129789,1.4523102094455385,7.150034791553729,False
