repo_full,detector_family,detector_variant,affected_metrics,dimensionality,magnitude_level,scenario_detector_rows,strict_incremental_episode_detected_n,strict_incremental_episode_detected_proportion,strict_incremental_episode_detected_ci95_low,strict_incremental_episode_detected_ci95_high,total_operational_episode_detected_n,total_operational_episode_detected_proportion,total_operational_episode_detected_ci95_low,total_operational_episode_detected_ci95_high,incremental_detected_within_0w_post_n,incremental_detected_within_0w_post_proportion,incremental_detected_within_0w_post_ci95_low,incremental_detected_within_0w_post_ci95_high,incremental_detected_within_1w_post_n,incremental_detected_within_1w_post_proportion,incremental_detected_within_1w_post_ci95_low,incremental_detected_within_1w_post_ci95_high,incremental_detected_within_2w_post_n,incremental_detected_within_2w_post_proportion,incremental_detected_within_2w_post_ci95_low,incremental_detected_within_2w_post_ci95_high,incremental_detected_within_4w_post_n,incremental_detected_within_4w_post_proportion,incremental_detected_within_4w_post_ci95_low,incremental_detected_within_4w_post_ci95_high,strict_incremental_detection_delay_weeks_n,strict_incremental_detection_delay_weeks_mean,strict_incremental_detection_delay_weeks_sd,strict_incremental_detection_delay_weeks_ci95_low,strict_incremental_detection_delay_weeks_ci95_high,reference_alarm_burden_n,reference_alarm_burden_mean,reference_alarm_burden_sd,reference_alarm_burden_ci95_low,reference_alarm_burden_ci95_high,incremental_alarm_duration_weeks_n,incremental_alarm_duration_weeks_mean,incremental_alarm_duration_weeks_sd,incremental_alarm_duration_weeks_ci95_low,incremental_alarm_duration_weeks_ci95_high,incremental_spillover_weeks_n,incremental_spillover_weeks_mean,incremental_spillover_weeks_sd,incremental_spillover_weeks_ci95_low,incremental_spillover_weeks_ci95_high,reference_alarm_overlap_fraction_n,reference_alarm_overlap_fraction_mean,reference_alarm_overlap_fraction_sd,reference_alarm_overlap_fraction_ci95_low,reference_alarm_overlap_fraction_ci95_high,incremental_boundary_overlap_n,incremental_boundary_overlap_mean,incremental_boundary_overlap_sd,incremental_boundary_overlap_ci95_low,incremental_boundary_overlap_ci95_high,pair_unevaluable_fraction_n,pair_unevaluable_fraction_mean,pair_unevaluable_fraction_sd,pair_unevaluable_fraction_ci95_low,pair_unevaluable_fraction_ci95_high,injection_relative_precision_n,injection_relative_precision_mean,injection_relative_precision_sd,injection_relative_precision_ci95_low,injection_relative_precision_ci95_high,injection_relative_false_alarm_rate_n,injection_relative_false_alarm_rate_mean,injection_relative_false_alarm_rate_sd,injection_relative_false_alarm_rate_ci95_low,injection_relative_false_alarm_rate_ci95_high
containerd/containerd,causal_rolling_mad,union,latency_log,1,medium,400,400,0.7625,0.7184235572819022,0.8015824881925919,400,0.7775,0.7342089511162986,0.8155117255281668,400,0.7625,0.7184235572819022,0.8015824881925919,400,0.78,0.7368470079068086,0.8178261072659854,400,0.78,0.7368470079068086,0.8178261072659854,400,0.78,0.7368470079068086,0.8178261072659854,305,0.9180327868852459,0.3670240368944875,0.8768427027495446,0.9592228710209473,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.5275,2.1934611758188383,2.3125447546954097,2.74245524530459,400,0.0725,0.25963875038552003,0.04705587001266978,0.09794412998733021,400,0.0428125,0.1306788803447995,0.030006205049208694,0.05561879495079131,398,0.5150035893754488,0.3213802850259952,0.4834298669544621,0.5465773117964354,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.45473511904761904,0.2963420810205772,0.42569412875241996,0.4837761093428181,400,0.045959163292252775,0.010259625424140491,0.04495373847594343,0.04696458810856212
containerd/containerd,causal_rolling_mad,union,latency_log+failure_rate,2,high,400,400,0.7625,0.7184235572819022,0.8015824881925919,400,0.7825,0.7394871744110122,0.8201383792901101,400,0.7625,0.7184235572819022,0.8015824881925919,400,0.7825,0.7394871744110122,0.8201383792901101,400,0.7825,0.7394871744110122,0.8201383792901101,400,0.7825,0.7394871744110122,0.8201383792901101,305,0.9114754098360656,0.3743847411770804,0.8694592543856259,0.9534915652865052,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.5225,2.2037775156185493,2.306533771972424,2.7384662280275758,400,0.0525,0.22331238445870302,0.030615788457958995,0.074384211542041,400,0.048125,0.14141997170127696,0.03426609743854118,0.061983902561458824,396,0.5199374699374699,0.3178946375554902,0.48862742434036105,0.5512475155345787,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.5247678571428571,0.3416592589282961,0.49128586501865185,0.5582498492670623,400,0.033792939517384955,0.017500472952394996,0.03207792468242938,0.03550795435234053
containerd/containerd,causal_rolling_mad,union,latency_log+failure_rate,2,low,400,400,0.705,0.658528950995276,0.7475710083276624,400,0.7275,0.6818568086225227,0.7688150974553725,400,0.705,0.658528950995276,0.7475710083276624,400,0.72,0.6740660138899559,0.7617485766029535,400,0.72,0.6740660138899559,0.7617485766029535,400,0.7225,0.6766612653345575,0.7641057636866807,282,0.9184397163120568,0.5631764054119549,0.8527090570197041,0.9841703756044095,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,1.835,1.599741520474738,1.6782282117648084,1.9917717882351915,400,0.035,0.1840099158274005,0.016967359609002412,0.053032640390997594,400,0.05,0.1435213256882694,0.035935168531877434,0.06406483146812257,397,0.41136200071968326,0.31322588841674076,0.3805506677464937,0.4421733336928728,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.4655654761904761,0.33803878435999796,0.43243828405431123,0.498692668326641,400,0.03498227041440982,0.015576077087666102,0.033455842908797565,0.03650869792002208
containerd/containerd,causal_rolling_mad,union,latency_log+failure_rate,2,medium,400,400,0.7725,0.7289390669951599,0.8108767325926485,400,0.795,0.7527205845205713,0.8316671618221938,400,0.7725,0.7289390669951599,0.8108767325926485,400,0.79,0.7474205944599498,0.8270622748261584,400,0.79,0.7474205944599498,0.8270622748261584,400,0.79,0.7474205944599498,0.8270622748261584,309,0.8867313915857605,0.40706264357845856,0.8413445355538101,0.932118247617711,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.465,2.096368742555065,2.2595596383138274,2.6704403616861723,400,0.05,0.21821789023599236,0.028615039717757015,0.07138496028224299,400,0.045,0.13826258117575943,0.03145051602429829,0.058549483975701706,398,0.5246081598468533,0.3185288949047121,0.49331456973141874,0.5559017499622878,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.5346815476190475,0.342852257440007,0.5010826437890141,0.5682804514490809,400,0.03304419814520342,0.01808669403606804,0.03127173469969898,0.03481666159070786
containerd/containerd,causal_rolling_mad,union,latency_log+failure_rate+rerun_rate,3,high,400,400,0.7675,0.7236773296522552,0.8062335928788962,400,0.7975,0.7553739799055185,0.833966204965575,400,0.7675,0.7236773296522552,0.8062335928788962,400,0.78,0.7368470079068086,0.8178261072659854,400,0.78,0.7368470079068086,0.8178261072659854,400,0.78,0.7368470079068086,0.8178261072659854,307,0.9022801302931596,0.4085219808679461,0.8565824313338819,0.9479778292524372,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.5475,2.213592946848142,2.3305718773872877,2.764428122612712,400,0.05,0.21821789023599233,0.02861503971775702,0.07138496028224299,400,0.05,0.1560697581966439,0.03470544474293516,0.06529455525706485,400,0.521342261904762,0.31869876937737707,0.4901103564099172,0.5525741673996067,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,398,0.5423376804658212,0.33730722417861464,0.5091992299664458,0.5754761309651966,400,0.03302614286920714,0.01760718161187295,0.031300670777780794,0.03475161496063348
containerd/containerd,causal_rolling_mad,union,latency_log+failure_rate+rerun_rate,3,low,400,400,0.7475,0.7027083556965948,0.7875830586079285,400,0.765,0.7210494588154521,0.8039090251873708,400,0.7475,0.7027083556965948,0.7875830586079285,400,0.76,0.715799603858965,0.7992540030872007,400,0.76,0.715799603858965,0.7992540030872007,400,0.7625,0.7184235572819022,0.8015824881925919,299,0.8929765886287625,0.43571760926147823,0.8435890242404409,0.9423641530170841,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.0,1.6694212825246855,1.8363997205613476,2.1636002794386524,400,0.0425,0.20197955180753058,0.022706367642184908,0.0622936323578151,400,0.0415625,0.12017268733244571,0.029785793045150683,0.053339206954849325,399,0.4387486573576798,0.29940800455724387,0.4093704663577235,0.4681268483576361,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,397,0.5115509175962576,0.33660309290735396,0.4784400210870416,0.5446618141054737,400,0.03187391736150203,0.017065672325469627,0.030201512205007913,0.03354632251799615
containerd/containerd,causal_rolling_mad,union,latency_log+failure_rate+rerun_rate,3,medium,400,400,0.75,0.7053228670693259,0.7899209857635259,400,0.775,0.7315729789411186,0.8131952591750183,400,0.75,0.7053228670693259,0.7899209857635259,400,0.7625,0.7184235572819022,0.8015824881925919,400,0.7625,0.7184235572819022,0.8015824881925919,400,0.7625,0.7184235572819022,0.8015824881925919,300,0.9466666666666667,0.39709087048217295,0.9017324302497151,0.9916009030836183,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.4225,2.15304034025536,2.2115059237918815,2.6334940762081183,400,0.03,0.17080085576725623,0.01326182370837787,0.04673817629162213,400,0.0475,0.1348325797476393,0.034286649987600115,0.060713350012399886,397,0.5041021950341849,0.3173278159948174,0.4728873645816558,0.5353170254867139,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,398,0.5369506261466062,0.3471015193045877,0.5028499437679738,0.5710513085252386,400,0.03142390122309216,0.017325313757143832,0.029726051673849247,0.03312175077233507
containerd/containerd,causal_rolling_mad,union,latency_log+rerun_rate,2,high,400,400,0.765,0.7210494588154521,0.8039090251873708,400,0.775,0.7315729789411186,0.8131952591750183,400,0.765,0.7210494588154521,0.8039090251873708,400,0.7825,0.7394871744110122,0.8201383792901101,400,0.7825,0.7394871744110122,0.8201383792901101,400,0.7825,0.7394871744110122,0.8201383792901101,306,0.9117647058823529,0.37380474897571647,0.869882244924871,0.9536471668398349,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.56,2.248118121389376,2.339688472454249,2.7803115275457513,400,0.0575,0.23308705226768192,0.03465788861463692,0.08034211138536308,400,0.0390625,0.11297718000443446,0.027990939805820486,0.050134060194179514,396,0.5262205387205388,0.3228846295664841,0.4944190193489906,0.5580220580920869,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.48093650793650794,0.3232653630844225,0.4492570844817713,0.5126159313912445,400,0.04105008268373266,0.014745492496476465,0.039605050972362686,0.04249511439510264
containerd/containerd,causal_rolling_mad,union,latency_log+rerun_rate,2,low,400,400,0.7325,0.6870591672528669,0.7735176158816853,400,0.755,0.710557459419624,0.7945912704698848,400,0.7325,0.6870591672528669,0.7735176158816853,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.7575,0.7131775779269679,0.7969235904908692,293,0.8839590443686007,0.40567298857498213,0.8375085465953764,0.930409542141825,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.0475,1.6814612781967917,1.88271982266678,2.21228017733322,400,0.0725,0.25963875038552003,0.04705587001266978,0.09794412998733021,400,0.04,0.12247448713915891,0.027997720809111726,0.052002279190888276,398,0.4398988992581958,0.31219183592145305,0.409227887908869,0.4705699106075226,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.4564345238095238,0.31589663524317135,0.4254772224138237,0.48739182520522395,400,0.04111649296877447,0.01501039063706693,0.039645501716648046,0.04258748422090089
containerd/containerd,causal_rolling_mad,union,latency_log+rerun_rate,2,medium,400,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.7825,0.7394871744110122,0.8201383792901101,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.78,0.7368470079068086,0.8178261072659854,400,0.78,0.7368470079068086,0.8178261072659854,400,0.78,0.7368470079068086,0.8178261072659854,303,0.9207920792079208,0.4232443672089912,0.8731360378778915,0.9684481205379502,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.5025,2.1821774667154368,2.2886505378681443,2.7163494621318556,400,0.065,0.24683459703967628,0.04081065398318887,0.08918934601681114,400,0.0515625,0.14172804305860945,0.03767340700028917,0.06545159299971082,397,0.5129722921914357,0.32296641433110995,0.48120280537981786,0.5447417790030535,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.4925208333333333,0.3220757094145854,0.46095799379594454,0.5240836728707221,400,0.040042344734772375,0.015374395373668212,0.03853568167394893,0.041549007795595824
containerd/containerd,causal_rolling_mad,union,rerun_rate,1,high,400,400,0.7675,0.7236773296522552,0.8062335928788962,400,0.7875,0.7447739406814162,0.8247564900763633,400,0.7675,0.7236773296522552,0.8062335928788962,400,0.7825,0.7394871744110122,0.8201383792901101,400,0.7825,0.7394871744110122,0.8201383792901101,400,0.7825,0.7394871744110122,0.8201383792901101,307,0.8729641693811075,0.37939409299162596,0.8305247466317505,0.9154035921304646,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,2.3625,1.964878015052102,2.169945492824166,2.5550545071758335,400,0.0575,0.23308705226768192,0.03465788861463692,0.08034211138536308,400,0.04625,0.12535038611127455,0.033965887888685604,0.058534112111314394,396,0.5091871091871092,0.31650698409953565,0.47801373620993826,0.5403604821642801,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.4892321428571429,0.318910181192423,0.4579795193851283,0.5204847663291575,400,0.03980943910855168,0.01521692464110769,0.03831820789595012,0.041300670321153234
containerd/containerd,causal_rolling_mad,union,rerun_rate,1,low,400,400,0.38,0.3337874943779953,0.4284954562622359,400,0.4725,0.4240692032756731,0.5214539729127131,400,0.38,0.3337874943779953,0.4284954562622359,400,0.395,0.3483102375425738,0.4436873442676285,400,0.395,0.3483102375425738,0.4436873442676285,400,0.395,0.3483102375425738,0.4436873442676285,152,1.0263157894736843,0.6995492249725086,0.9151056009871011,1.1375259779602673,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,0.625,0.9173214794944325,0.5351041468972957,0.7148958531027043,400,0.025,0.1563204728292616,0.00968087516041876,0.04031912483958124,400,0.033125,0.08714122651418209,0.024585316723177816,0.041664683276822184,397,0.16626884170964773,0.25769899323811385,0.14091956573616504,0.19161811768313042,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.28232738095238097,0.3471801658502001,0.24830434989172923,0.3163504120130327,400,0.03883095183065326,0.0162465401131591,0.0372388201558944,0.040423083505412113
containerd/containerd,causal_rolling_mad,union,rerun_rate,1,medium,400,400,0.65,0.6020319607074738,0.6951143509922373,400,0.6825,0.6353297856503707,0.7261982269176112,400,0.65,0.6020319607074738,0.6951143509922373,400,0.67,0.622494095885007,0.7142717240413322,400,0.67,0.622494095885007,0.7142717240413322,400,0.67,0.622494095885007,0.7142717240413322,260,0.9153846153846154,0.5833549008133387,0.8444767734689701,0.9862924573002606,400,0.04444444444444439,6.9475838182753e-18,0.04444444444444439,0.04444444444444439,400,1.6725,1.6005148764301396,1.5156524242738176,1.8293475757261826,400,0.065,0.24683459703967625,0.04081065398318888,0.08918934601681112,400,0.0496875,0.15042201234608454,0.03494641366598175,0.06442858633401825,397,0.3715245292071489,0.3291544806279966,0.33914633609702777,0.40390272231727004,400,0.021739130434782598,3.47379190913765e-18,0.021739130434782598,0.021739130434782598,400,0.41851190476190475,0.3382285042753614,0.38536612041567675,0.45165768910813275,400,0.03926670210900138,0.01576613270167037,0.03772164949546372,0.040811754722539034
containerd/containerd,mewma,mewma,failure_rate,1,high,400,400,0.34,0.2952956192770117,0.38774831490996325,400,0.34,0.2952956192770117,0.38774831490996325,400,0.34,0.2952956192770117,0.38774831490996325,400,0.3425,0.29769101850421636,0.3903053542110871,400,0.3475,0.3024860405122664,0.39541520925969403,400,0.3475,0.3024860405122664,0.39541520925969403,136,3.161764705882353,1.7897675753729054,2.8609664784497513,3.4625629333149543,400,0.0,0.0,0.0,0.0,400,1.3175,2.305424299995018,1.0915725701463148,1.543427429853685,400,0.2475,0.6059386554225917,0.1881191029265547,0.3068808970734453,400,0.0,0.0,0.0,0.0,400,0.15066675685425687,0.2425755751773925,0.12689478731041798,0.17443872639809577,400,0.0,0.0,0.0,0.0,139,0.839913783259107,0.21694346868832137,0.8038486724686283,0.8759788940495857,400,0.006334016860332647,0.015555169368295044,0.004809638273568699,0.007858395447096595
containerd/containerd,mewma,mewma,failure_rate,1,low,400,400,0.0025,0.0004414477868016362,0.01402328507582339,400,0.0025,0.0004414477868016362,0.01402328507582339,400,0.0025,0.0004414477868016362,0.01402328507582339,400,0.0025,0.0004414477868016362,0.01402328507582339,400,0.0025,0.0004414477868016362,0.01402328507582339,400,0.0025,0.0004414477868016362,0.01402328507582339,1,4.0,,,,400,0.0,0.0,0.0,0.0,400,0.0025,0.05,-0.002399909961350135,0.007399909961350135,400,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,0.0,400,0.0003125,0.00625,-0.00029998874516876686,0.0009249887451687668,400,0.0,0.0,0.0,0.0,1,1.0,,,,400,0.0,0.0,0.0,0.0
containerd/containerd,mewma,mewma,failure_rate,1,medium,400,400,0.055,0.03659849414955068,0.08186744780797323,400,0.055,0.03659849414955068,0.08186744780797323,400,0.055,0.03659849414955068,0.08186744780797323,400,0.065,0.04474048189620036,0.09353521417463759,400,0.0675,0.04680146916375965,0.09642666543540682,400,0.0675,0.04680146916375965,0.09642666543540682,22,3.090909090909091,1.2309149097933274,2.5765519390562854,3.6052662427618962,400,0.0,0.0,0.0,0.0,400,0.11,0.4510083383965957,0.06580199500077097,0.15419800499922903,400,0.0225,0.14848862643465705,0.0079483820037125,0.0370516179962875,400,0.0,0.0,0.0,0.0,400,0.014868055555555558,0.06568673444330242,0.008430873867009588,0.02130523724410153,400,0.0,0.0,0.0,0.0,27,0.7469135802469135,0.3986364857861566,0.5965497934476223,0.8972773670462046,400,0.0005419799498746866,0.0035787493305125787,0.00019126895999961233,0.0008926909397497608
containerd/containerd,mewma,mewma,failure_rate+rerun_rate,2,high,400,400,0.8275,0.7874046544953168,0.8613647927157191,400,0.8275,0.7874046544953168,0.8613647927157191,400,0.8275,0.7874046544953168,0.8613647927157191,400,0.8275,0.7874046544953168,0.8613647927157191,400,0.83,0.7900908679413299,0.8636310177980344,400,0.8375,0.7981666097704109,0.870412591553939,331,0.6163141993957704,0.5935815874667815,0.5523680327585626,0.6802603660329781,400,0.0,0.0,0.0,0.0,400,5.6425,4.583909282564059,5.1932851448887805,6.09171485511122,400,2.5875,2.2259224102472897,2.369363612176736,2.805636387823264,400,0.0,0.0,0.0,0.0,400,0.4276471757409257,0.2744515053406418,0.4007514224424027,0.4545429290394487,400,0.0,0.0,0.0,0.0,335,0.5666149936299191,0.22278420424778503,0.5427583093610833,0.5904716778987549,400,0.06415412584491528,0.05744311186341691,0.05852480432430515,0.06978344736552541
containerd/containerd,mewma,mewma,failure_rate+rerun_rate,2,low,400,400,0.57,0.5210443194375308,0.6176239593556675,400,0.57,0.5210443194375308,0.6176239593556675,400,0.57,0.5210443194375308,0.6176239593556675,400,0.575,0.5260675370904098,0.6225056187594458,400,0.5825,0.5336117391164401,0.629818732318401,400,0.5925,0.5436883047891221,0.639551920759033,228,1.7412280701754386,1.3949759698881636,1.5601576981215393,1.9222984422293379,400,0.0,0.0,0.0,0.0,400,3.0225,3.4996589522344728,2.6795397247723627,3.3654602752276372,400,1.0175,1.4654564669895875,0.873887905189455,1.1611120948105451,400,0.0,0.0,0.0,0.0,400,0.2931036532911533,0.30138843180614994,0.2635681297063003,0.3226391768760063,400,0.0,0.0,0.0,0.0,237,0.6829339202756924,0.2533425670005833,0.6506800314438278,0.7151878091075571,400,0.025551046176046165,0.0374756045979969,0.021878504410499287,0.029223587941593042
containerd/containerd,mewma,mewma,failure_rate+rerun_rate,2,medium,400,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.765,0.7210494588154521,0.8039090251873708,400,0.77,0.7263071915784445,0.8085561694810355,400,0.7775,0.7342089511162986,0.8155117255281668,303,0.9141914191419142,0.5861790543572711,0.8481894226464622,0.9801934156373661,400,0.0,0.0,0.0,0.0,400,5.115,4.493579379414338,4.674637312733803,5.555362687266197,400,2.34,2.150805642609462,2.129224920136996,2.5507750798630036,400,0.0,0.0,0.0,0.0,400,0.3636143058330558,0.26365221152857865,0.33777686388103834,0.3894517477850733,400,0.0,0.0,0.0,0.0,311,0.5490994000640302,0.2203050615712396,0.5246148362371413,0.5735839638909191,400,0.05814116731221992,0.05533266668802711,0.0527186656183653,0.06356366900607453
containerd/containerd,mewma,mewma,latency_log,1,high,400,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.7575,0.7131775779269679,0.7969235904908692,400,0.765,0.7210494588154521,0.8039090251873708,400,0.7725,0.7289390669951599,0.8108767325926485,400,0.7725,0.7289390669951599,0.8108767325926485,303,0.9240924092409241,0.26528833128696794,0.8942217419392998,0.9539630765425483,400,0.0,0.0,0.0,0.0,400,4.9275,4.3915210797038995,4.497138842321595,5.357861157678405,400,2.12,1.8679730480578878,1.9369420050857518,2.3030579949142487,400,0.0,0.0,0.0,0.0,400,0.35323317654567654,0.23226443046319548,0.330471680615798,0.37599467247555507,400,0.0,0.0,0.0,0.0,309,0.5631682503041726,0.18310270752263774,0.5427525812259844,0.5835839193823609,400,0.0528159983291562,0.048290615101108075,0.048083605009683304,0.05754839164862909
containerd/containerd,mewma,mewma,latency_log,1,low,400,400,0.295,0.25242899167233757,0.341471049004724,400,0.295,0.25242899167233757,0.341471049004724,400,0.295,0.25242899167233757,0.341471049004724,400,0.305,0.2619126095600189,0.3517971852303568,400,0.305,0.2619126095600189,0.3517971852303568,400,0.305,0.2619126095600189,0.3517971852303568,118,4.127118644067797,1.832967843146301,3.7963975215801344,4.457839766555459,400,0.0,0.0,0.0,0.0,400,0.915,1.6866793465401515,0.7497084613656875,1.0802915386343126,400,0.095,0.30199835681473003,0.06540470486264263,0.12459529513735737,400,0.0,0.0,0.0,0.0,400,0.11100694444444442,0.20150172025749968,0.09126013871806621,0.13075375017082264,400,0.0,0.0,0.0,0.0,122,0.8792349726775958,0.22914693353968768,0.8385735822344293,0.9198963631207622,400,0.0024202551834130773,0.007678235262128851,0.001667801954483177,0.0031727084123429777
containerd/containerd,mewma,mewma,latency_log,1,medium,400,400,0.7375,0.6922684601360929,0.7782132000551163,400,0.7375,0.6922684601360929,0.7782132000551163,400,0.7375,0.6922684601360929,0.7782132000551163,400,0.7425,0.697484812382584,0.7829017248652822,400,0.7525,0.7079392288053334,0.7922570625558467,400,0.7525,0.7079392288053334,0.7922570625558467,295,1.0135593220338983,0.4038326702367692,0.9674765565581906,1.059642087509606,400,0.0,0.0,0.0,0.0,400,4.4525,4.207374329301729,4.040184892254512,4.864815107745487,400,1.735,1.690241785435765,1.5693593487690611,1.900640651230939,400,0.0,0.0,0.0,0.0,400,0.370406308968809,0.24923236509645674,0.34598198600026936,0.39483063193734863,400,0.0,0.0,0.0,0.0,301,0.6445990517419089,0.21998306244103955,0.6197474670713438,0.669450636412474,400,0.04345876053770789,0.043429281574021844,0.0392027691497313,0.04771475192568448
containerd/containerd,mewma,mewma,latency_log+failure_rate,2,high,400,400,0.8025,0.7606877261203903,0.8385573358073602,400,0.8025,0.7606877261203903,0.8385573358073602,400,0.8025,0.7606877261203903,0.8385573358073602,400,0.8025,0.7606877261203903,0.8385573358073602,400,0.8025,0.7606877261203903,0.8385573358073602,400,0.815,0.7740142283989209,0.8499930261704722,321,0.6978193146417445,0.4599200797429689,0.6475065773777694,0.7481320519057196,400,0.0,0.0,0.0,0.0,400,5.41,4.499167285805693,4.969089707970001,5.850910292029999,400,2.4175,1.9844492553647712,2.223027546516886,2.611972453483114,400,0.0,0.0,0.0,0.0,400,0.3972832584082584,0.25147012867639823,0.37263963863858873,0.42192687817792807,400,0.0,0.0,0.0,0.0,326,0.5634022334175709,0.20410366817301875,0.541246297468939,0.5855581693662028,400,0.059995974785448436,0.05111304728028346,0.05498698819497601,0.06500496137592086
containerd/containerd,mewma,mewma,latency_log+failure_rate,2,low,400,400,0.2975,0.25479754409145056,0.34405493511393953,400,0.2975,0.25479754409145056,0.34405493511393953,400,0.2975,0.25479754409145056,0.34405493511393953,400,0.3025,0.25953936408389566,0.3492179921781514,400,0.305,0.2619126095600189,0.3517971852303568,400,0.305,0.2619126095600189,0.3517971852303568,119,3.9831932773109244,1.7849806212560144,3.6624865161461537,4.303900038475695,400,0.0,0.0,0.0,0.0,400,1.045,1.8912739868229254,0.8596585550464793,1.2303414449535206,400,0.1625,0.43192609365022144,0.12017202062312457,0.20482797937687544,400,0.0,0.0,0.0,0.0,400,0.1135763888888889,0.20140550961767795,0.09383901163195968,0.1333137661458181,400,0.0,0.0,0.0,0.0,122,0.8570843091334894,0.20889037534735705,0.8200173801521012,0.8941512381148776,400,0.004193010936431987,0.011100824001993798,0.0031051501743007055,0.005280871698563269
containerd/containerd,mewma,mewma,latency_log+failure_rate,2,medium,400,400,0.7375,0.6922684601360929,0.7782132000551163,400,0.7375,0.6922684601360929,0.7782132000551163,400,0.7375,0.6922684601360929,0.7782132000551163,400,0.745,0.7000956766555838,0.785243299120611,400,0.7475,0.7027083556965948,0.7875830586079285,400,0.75,0.7053228670693259,0.7899209857635259,295,1.0576271186440678,0.38694837402428367,1.0134710795575999,1.1017831577305357,400,0.0,0.0,0.0,0.0,400,4.45,4.199594204050761,4.038447330518868,4.861552669481132,400,1.76,1.7131073644419557,1.5921185632021717,1.9278814367978283,400,0.0,0.0,0.0,0.0,400,0.36097499028749025,0.24320731053999745,0.3371411118157281,0.3848088687592524,400,0.0,0.0,0.0,0.0,300,0.6283333333333333,0.21205168278215558,0.60433786742102,0.6523287992456466,400,0.0440742196400091,0.04424254652104439,0.039738529751729854,0.048409909528288345
containerd/containerd,mewma,mewma,latency_log+failure_rate+rerun_rate,3,high,400,400,0.92,0.8892454231693245,0.9427642495898665,400,0.92,0.8892454231693245,0.9427642495898665,400,0.92,0.8892454231693245,0.9427642495898665,400,0.925,0.8949522937386957,0.9469622560771523,400,0.925,0.8949522937386957,0.9469622560771523,400,0.925,0.8949522937386957,0.9469622560771523,368,0.1875,0.39084377388648656,0.1475674191391273,0.2274325808608727,400,0.0,0.0,0.0,0.0,400,7.3275,4.77779363619602,6.859284827374556,7.795715172625443,400,3.83,2.4862730913380733,3.5863497142623157,4.073650285737685,400,0.0,0.0,0.0,0.0,400,0.431912005478182,0.21823614734469335,0.4105252560321632,0.45329875492420074,400,0.0,0.0,0.0,0.0,370,0.4747906527318292,0.1819208560158001,0.4562540680353922,0.4933272374282662,400,0.0936688881294144,0.06420355961197574,0.08737705490347726,0.09996072135535154
