detector_family,detector_variant,scenario_type,affected_metrics,dimensionality,magnitude_level,duration_weeks,volume_condition,missingness_condition,metric,repositories_observed,cross_repository_mean,cross_repository_minimum,cross_repository_maximum,cross_repository_range,cross_repository_sd,interpretation
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,low_volume,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,controlled,strict_incremental_episode_detected_proportion,3,0.02,0.0,0.04,0.04,0.02,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,controlled,strict_incremental_detection_delay_weeks_mean,2,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,controlled,reference_alarm_burden_mean,3,0.044223535806509756,0.0,0.13267060741952927,0.13267060741952927,0.07659741090721638,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,controlled,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,controlled,pair_unevaluable_fraction_mean,3,0.29637681159420287,0.28978260869565214,0.3052173913043478,0.01543478260869563,0.00795881807363219,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,none,strict_incremental_episode_detected_proportion,3,0.8666666666666667,0.65,1.0,0.35,0.18929694486000911,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,none,strict_incremental_detection_delay_weeks_mean,3,0.9201079622132253,0.8526315789473684,1.0,0.1473684210526316,0.07446458378835885,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,none,incremental_spillover_weeks_mean,3,0.03666666666666667,0.01,0.06,0.049999999999999996,0.02516611478423583,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,2,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,low_volume,none,strict_incremental_episode_detected_proportion,3,0.9266666666666667,0.81,1.0,0.18999999999999995,0.10214368964029705,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,low_volume,none,strict_incremental_detection_delay_weeks_mean,3,1.0842985023970133,0.9072164948453608,1.345679012345679,0.43846251750031817,0.23106713947024932,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,low_volume,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,low_volume,none,incremental_spillover_weeks_mean,3,0.02666666666666667,0.01,0.04,0.03,0.015275252316519468,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,low_volume,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,controlled,strict_incremental_episode_detected_proportion,3,0.4633333333333334,0.34,0.61,0.26999999999999996,0.13650396819628846,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,controlled,strict_incremental_detection_delay_weeks_mean,3,0.8963355834136933,0.8360655737704918,1.0,0.16393442622950816,0.09017166928285941,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,controlled,reference_alarm_burden_mean,3,0.0467153356886545,0.0,0.1401460070659635,0.1401460070659635,0.08091333490538523,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,controlled,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,controlled,pair_unevaluable_fraction_mean,3,0.3038405797101449,0.2913043478260869,0.31217391304347825,0.02086956521739136,0.01105137798021134,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,none,strict_incremental_episode_detected_proportion,3,0.9133333333333334,0.76,1.0,0.24,0.13316656236958785,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.07124955245256,0.8979591836734694,1.3157894736842106,0.41783029001074123,0.2178368927802006,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,none,incremental_spillover_weeks_mean,3,0.03333333333333333,0.02,0.04,0.02,0.011547005383792516,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,4,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,low_volume,none,strict_incremental_episode_detected_proportion,3,0.9233333333333333,0.78,1.0,0.21999999999999997,0.12423096769056147,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,low_volume,none,strict_incremental_detection_delay_weeks_mean,3,0.9834239834239834,0.898989898989899,1.0512820512820513,0.15229215229215232,0.07748740643866144,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,low_volume,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,low_volume,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,low_volume,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,controlled,strict_incremental_episode_detected_proportion,3,0.5033333333333333,0.47,0.53,0.06000000000000005,0.03055050463303896,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,controlled,strict_incremental_detection_delay_weeks_mean,3,0.949685534591195,0.8490566037735849,1.0,0.15094339622641506,0.08714721044371708,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,controlled,reference_alarm_burden_mean,3,0.047694694448990466,0.0,0.1430840833469714,0.1430840833469714,0.08260963403712479,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,controlled,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,controlled,pair_unevaluable_fraction_mean,3,0.36557971014492746,0.3591304347826086,0.3743478260869565,0.015217391304347905,0.007869244929025502,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,none,strict_incremental_episode_detected_proportion,3,0.9033333333333333,0.75,1.0,0.25,0.13428824718989124,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.028472222222222,0.8854166666666666,1.2,0.3145833333333333,0.15921265333346304,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log,1,medium,8,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,1,observed,none,strict_incremental_episode_detected_proportion,3,0.056666666666666664,0.0,0.09,0.09,0.04932882862316247,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,1,observed,none,strict_incremental_detection_delay_weeks_mean,2,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,1,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,1,observed,none,incremental_spillover_weeks_mean,3,0.07,0.03,0.11,0.08,0.04,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,1,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,2,observed,none,strict_incremental_episode_detected_proportion,3,0.9733333333333333,0.92,1.0,0.07999999999999996,0.046188021535170036,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,2,observed,none,strict_incremental_detection_delay_weeks_mean,3,0.94768115942029,0.9130434782608695,1.0,0.08695652173913049,0.0460958427309475,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,2,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,2,observed,none,incremental_spillover_weeks_mean,3,0.07333333333333335,0.07,0.08,0.009999999999999995,0.0057735026918962545,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,2,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,4,observed,none,strict_incremental_episode_detected_proportion,3,1.0,1.0,1.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,4,observed,none,strict_incremental_detection_delay_weeks_mean,3,0.9766666666666667,0.91,1.02,0.10999999999999999,0.05859465277082314,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,4,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,4,observed,none,incremental_spillover_weeks_mean,3,0.05000000000000001,0.03,0.07,0.04000000000000001,0.020000000000000004,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,4,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,8,observed,none,strict_incremental_episode_detected_proportion,3,1.0,1.0,1.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,8,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.0033333333333332,0.86,1.15,0.2899999999999999,0.14502873278538056,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,8,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,8,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,high,8,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,1,observed,none,strict_incremental_episode_detected_proportion,3,0.05666666666666667,0.0,0.14,0.14,0.07371114795831994,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,1,observed,none,strict_incremental_detection_delay_weeks_mean,2,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,1,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,1,observed,none,incremental_spillover_weeks_mean,3,0.06,0.0,0.13,0.13,0.06557438524302,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,1,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,2,observed,none,strict_incremental_episode_detected_proportion,3,0.46666666666666673,0.09,0.79,0.7000000000000001,0.3530344647953417,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,2,observed,none,strict_incremental_detection_delay_weeks_mean,3,0.8133903133903134,0.5555555555555556,1.0,0.4444444444444444,0.230624097022937,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,2,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,2,observed,none,incremental_spillover_weeks_mean,3,0.030000000000000002,0.0,0.07,0.07,0.0360555127546399,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,2,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,4,observed,none,strict_incremental_episode_detected_proportion,3,0.5666666666666667,0.16,0.93,0.77,0.38682468035704926,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,4,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.1417276279452377,0.819672131147541,1.5625,0.742827868852459,0.38112606415904016,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,4,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,4,observed,none,incremental_spillover_weeks_mean,3,0.016666666666666666,0.0,0.04,0.04,0.020816659994661327,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,4,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,8,observed,none,strict_incremental_episode_detected_proportion,3,0.6166666666666667,0.17,1.0,0.83,0.4186088070422472,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,8,observed,none,strict_incremental_detection_delay_weeks_mean,3,1.3766666666666667,0.8235294117647058,2.176470588235294,1.352941176470588,0.7093981886646865,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,8,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,8,observed,none,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,low,8,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,low_volume,none,strict_incremental_episode_detected_proportion,3,0.056666666666666664,0.0,0.09,0.09,0.04932882862316247,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,low_volume,none,strict_incremental_detection_delay_weeks_mean,2,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,low_volume,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,low_volume,none,incremental_spillover_weeks_mean,3,0.043333333333333335,0.03,0.06,0.03,0.015275252316519466,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,low_volume,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,controlled,strict_incremental_episode_detected_proportion,3,0.03666666666666667,0.0,0.09,0.09,0.04725815626252608,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,controlled,strict_incremental_detection_delay_weeks_mean,2,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,controlled,reference_alarm_burden_mean,3,0.044668231738573844,0.0,0.13400469521572153,0.13400469521572153,0.07736764685547058,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,controlled,incremental_spillover_weeks_mean,3,0.04666666666666667,0.03,0.06,0.03,0.015275252316519466,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,controlled,pair_unevaluable_fraction_mean,3,0.14253623188405795,0.13673913043478259,0.15130434782608695,0.01456521739130437,0.0077237675231135,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,none,strict_incremental_episode_detected_proportion,3,0.06333333333333334,0.0,0.11,0.11,0.05686240703077327,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,none,strict_incremental_detection_delay_weeks_mean,2,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,none,incremental_spillover_weeks_mean,3,0.05333333333333334,0.04,0.06,0.019999999999999997,0.011547005383792512,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,1,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,low_volume,none,strict_incremental_episode_detected_proportion,3,0.89,0.72,1.0,0.28,0.1493318452306808,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,low_volume,none,strict_incremental_detection_delay_weeks_mean,3,0.9198830409356725,0.8333333333333334,1.0,0.16666666666666663,0.08351933689128171,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,low_volume,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,low_volume,none,incremental_spillover_weeks_mean,3,0.04666666666666667,0.02,0.07,0.05,0.025166114784235836,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,low_volume,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,controlled,strict_incremental_episode_detected_proportion,3,0.48666666666666664,0.38,0.57,0.18999999999999995,0.09712534856222307,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,controlled,strict_incremental_detection_delay_weeks_mean,3,0.9035087719298246,0.8157894736842105,1.0,0.1842105263157895,0.09241801537590123,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,controlled,reference_alarm_burden_mean,3,0.04697541874321388,0.0,0.14092625622964164,0.14092625622964164,0.08136381197006978,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,controlled,incremental_spillover_weeks_mean,3,0.02,0.01,0.03,0.019999999999999997,0.01,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,controlled,pair_unevaluable_fraction_mean,3,0.1513768115942029,0.1330434782608696,0.16304347826086954,0.029999999999999943,0.016072751268321563,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,none,strict_incremental_episode_detected_proportion,3,0.8466666666666667,0.62,1.0,0.38,0.20033305601755627,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,none,strict_incremental_detection_delay_weeks_mean,3,0.9280037400654512,0.8709677419354839,1.0,0.12903225806451613,0.0658041638519417,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,none,incremental_spillover_weeks_mean,3,0.06,0.03,0.1,0.07,0.0360555127546399,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,2,observed,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,low_volume,none,strict_incremental_episode_detected_proportion,3,0.9333333333333332,0.83,1.0,0.17000000000000004,0.09073771725877469,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,low_volume,none,strict_incremental_detection_delay_weeks_mean,3,1.0132488717757628,0.9072164948453608,1.1325301204819278,0.22531362563656698,0.11323959964107838,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,low_volume,none,reference_alarm_burden_mean,3,0.044444444444444425,0.0,0.13333333333333328,0.13333333333333328,0.07698003589195007,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,low_volume,none,incremental_spillover_weeks_mean,3,0.016666666666666666,0.0,0.03,0.03,0.015275252316519466,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,low_volume,none,pair_unevaluable_fraction_mean,3,0.021739130434782605,0.021739130434782605,0.021739130434782605,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,observed,controlled,strict_incremental_episode_detected_proportion,3,0.5066666666666667,0.36,0.59,0.22999999999999998,0.12741009902410927,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,observed,controlled,strict_incremental_detection_delay_weeks_mean,3,0.9809941520467836,0.8596491228070176,1.0833333333333333,0.2236842105263157,0.11304677439896667,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,observed,controlled,reference_alarm_burden_mean,3,0.04548148470153444,0.0,0.13644445410460332,0.13644445410460332,0.07877624230672427,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,observed,controlled,incremental_spillover_weeks_mean,3,0.0,0.0,0.0,0.0,0.0,descriptive stability across three repositories; not population-level transportability
causal_rolling_mad,latency_log,metric_shift,latency_log+failure_rate,2,medium,4,observed,controlled,pair_unevaluable_fraction_mean,3,0.24478260869565213,0.23043478260869563,0.25739130434782603,0.026956521739130407,0.013562151269984524,descriptive stability across three repositories; not population-level transportability
