repo_full,detector_family,detector_variant,affected_metrics,dimensionality,duration_weeks,scenario_detector_rows,strict_incremental_episode_detected_n,strict_incremental_episode_detected_proportion,strict_incremental_episode_detected_ci95_low,strict_incremental_episode_detected_ci95_high,total_operational_episode_detected_n,total_operational_episode_detected_proportion,total_operational_episode_detected_ci95_low,total_operational_episode_detected_ci95_high,incremental_detected_within_0w_post_n,incremental_detected_within_0w_post_proportion,incremental_detected_within_0w_post_ci95_low,incremental_detected_within_0w_post_ci95_high,incremental_detected_within_1w_post_n,incremental_detected_within_1w_post_proportion,incremental_detected_within_1w_post_ci95_low,incremental_detected_within_1w_post_ci95_high,incremental_detected_within_2w_post_n,incremental_detected_within_2w_post_proportion,incremental_detected_within_2w_post_ci95_low,incremental_detected_within_2w_post_ci95_high,incremental_detected_within_4w_post_n,incremental_detected_within_4w_post_proportion,incremental_detected_within_4w_post_ci95_low,incremental_detected_within_4w_post_ci95_high,strict_incremental_detection_delay_weeks_n,strict_incremental_detection_delay_weeks_mean,strict_incremental_detection_delay_weeks_sd,strict_incremental_detection_delay_weeks_ci95_low,strict_incremental_detection_delay_weeks_ci95_high,reference_alarm_burden_n,reference_alarm_burden_mean,reference_alarm_burden_sd,reference_alarm_burden_ci95_low,reference_alarm_burden_ci95_high,incremental_alarm_duration_weeks_n,incremental_alarm_duration_weeks_mean,incremental_alarm_duration_weeks_sd,incremental_alarm_duration_weeks_ci95_low,incremental_alarm_duration_weeks_ci95_high,incremental_spillover_weeks_n,incremental_spillover_weeks_mean,incremental_spillover_weeks_sd,incremental_spillover_weeks_ci95_low,incremental_spillover_weeks_ci95_high,reference_alarm_overlap_fraction_n,reference_alarm_overlap_fraction_mean,reference_alarm_overlap_fraction_sd,reference_alarm_overlap_fraction_ci95_low,reference_alarm_overlap_fraction_ci95_high,incremental_boundary_overlap_n,incremental_boundary_overlap_mean,incremental_boundary_overlap_sd,incremental_boundary_overlap_ci95_low,incremental_boundary_overlap_ci95_high,pair_unevaluable_fraction_n,pair_unevaluable_fraction_mean,pair_unevaluable_fraction_sd,pair_unevaluable_fraction_ci95_low,pair_unevaluable_fraction_ci95_high,injection_relative_precision_n,injection_relative_precision_mean,injection_relative_precision_sd,injection_relative_precision_ci95_low,injection_relative_precision_ci95_high,injection_relative_false_alarm_rate_n,injection_relative_false_alarm_rate_mean,injection_relative_false_alarm_rate_sd,injection_relative_false_alarm_rate_ci95_low,injection_relative_false_alarm_rate_ci95_high
containerd/containerd,mewma,mewma,failure_rate+rerun_rate,2,4,300,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,281,1.0533807829181494,0.751663128042048,0.9654950906399877,1.141266475196311,300,0.0,0.0,0.0,0.0,300,5.376666666666667,2.316464745817992,5.114538820680864,5.63879451265247,300,2.6166666666666667,1.6387007116299621,2.431233631896573,2.8020997014367603,300,0.0,0.0,0.0,0.0,300,0.4219206349206349,0.18218469409640836,0.40130487483998223,0.4425363950012876,300,0.0,0.0,0.0,0.0,281,0.5526732757159803,0.17174936409946717,0.5325920568839035,0.5727544945480572,300,0.062301587301587275,0.03901668361023718,0.057886515045156475,0.06671665955801807
containerd/containerd,mewma,mewma,failure_rate+rerun_rate,2,8,300,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,299,1.4214046822742474,1.2964885591492308,1.274450758832334,1.568358605716161,300,0.0,0.0,0.0,0.0,300,10.503333333333334,2.788531617925365,10.187787073546865,10.818879593119803,300,3.9633333333333334,2.1394500173669857,3.7212362214911834,4.205430445175483,300,0.0,0.0,0.0,0.0,300,0.5598360528360528,0.15114443723180457,0.5427327639404046,0.5769393417317009,300,0.0,0.0,0.0,0.0,299,0.6492422014997267,0.14804454063466413,0.6324617016357741,0.6660227013636792,300,0.10429824561403504,0.056301316246499596,0.09792726898661006,0.11066922224146003
containerd/containerd,mewma,mewma,latency_log,1,1,300,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.023333333333333334,0.011347660299125234,0.04737197226827532,300,0.04,0.023027321487942308,0.06860421203864003,300,0.06333333333333334,0.040916882383915276,0.09679131248552161,300,0.06333333333333334,0.040916882383915276,0.09679131248552161,7,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.07,0.28052745351197456,0.03825591355891332,0.10174408644108669,300,0.04666666666666667,0.21127631471468894,0.022758940298733717,0.07057439303459961,300,0.0,0.0,0.0,0.0,300,0.02,0.1341391480395984,0.00482100536972588,0.03517899463027412,300,0.0,0.0,0.0,0.0,19,0.3157894736842105,0.4475403866254069,0.11455447127316096,0.51702447609526,300,0.001037037037037036,0.004695029215881972,0.0005057542288607486,0.0015683198452133233
containerd/containerd,mewma,mewma,latency_log,1,2,300,300,0.6466666666666666,0.5910330291100347,0.698591699330765,300,0.6466666666666666,0.5910330291100347,0.698591699330765,300,0.6466666666666666,0.5910330291100347,0.698591699330765,300,0.66,0.604674453304638,0.7112797959035073,300,0.66,0.604674453304638,0.7112797959035073,300,0.66,0.604674453304638,0.7112797959035073,194,0.9536082474226805,0.2108762157694021,0.9239343339820879,0.983282160863273,300,0.0,0.0,0.0,0.0,300,1.2433333333333334,1.1869365118514592,1.1090212909268091,1.3776453757398577,300,0.5666666666666667,0.8453426739159492,0.4710088956457573,0.662324437687576,300,0.0,0.0,0.0,0.0,300,0.2561111111111111,0.2110600086793293,0.23222786162555892,0.2799943605966633,300,0.0,0.0,0.0,0.0,198,0.6572390572390572,0.290919750576662,0.6167172596899846,0.6977608547881298,300,0.012878787878787865,0.019212333498089738,0.010704747628312654,0.015052828129263075
containerd/containerd,mewma,mewma,latency_log,1,4,300,300,0.7466666666666667,0.6945458844004171,0.7925502497954735,300,0.7466666666666667,0.6945458844004171,0.7925502497954735,300,0.7466666666666667,0.6945458844004171,0.7925502497954735,300,0.7466666666666667,0.6945458844004171,0.7925502497954735,300,0.7466666666666667,0.6945458844004171,0.7925502497954735,300,0.7466666666666667,0.6945458844004171,0.7925502497954735,224,1.1741071428571428,0.6289353999798819,1.0917445288374712,1.2564697568768144,300,0.0,0.0,0.0,0.0,300,4.0,2.7236116097323597,3.6917999957262624,4.308200004273737,300,1.9066666666666667,1.5095976857422033,1.7358427461286385,2.0774905872046947,300,0.0,0.0,0.0,0.0,300,0.32247619047619047,0.21029865756061938,0.2986790943970938,0.34627328655528716,300,0.0,0.0,0.0,0.0,224,0.5645142431972788,0.16612344638949794,0.5427594472436189,0.5862690391509388,300,0.04539682539682538,0.035942802041481016,0.041329589193539,0.04946406160011176
containerd/containerd,mewma,mewma,latency_log,1,8,300,300,0.97,0.9439774608583589,0.9841381461905676,300,0.97,0.9439774608583589,0.9841381461905676,300,0.97,0.9439774608583589,0.9841381461905676,300,0.97,0.9439774608583589,0.9841381461905676,300,0.97,0.9439774608583589,0.9841381461905676,300,0.97,0.9439774608583589,0.9841381461905676,291,2.1237113402061856,1.9822891606393347,1.895955982160075,2.351466698252296,300,0.0,0.0,0.0,0.0,300,8.413333333333334,3.9675720091404267,7.96436854488701,8.862298121779657,300,2.7466666666666666,2.0156135249169957,2.5185827156459606,2.9747506176873726,300,0.0,0.0,0.0,0.0,300,0.514274605024605,0.18258011158629728,0.49361410006489603,0.5349351099843139,300,0.0,0.0,0.0,0.0,291,0.7310152810152809,0.16437005927020845,0.7121299627456331,0.7499005992849287,300,0.07228070175438593,0.05304246118202618,0.06627849251699894,0.07828291099177292
containerd/containerd,mewma,mewma,latency_log+failure_rate,2,1,300,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,300,0.07666666666666666,0.051627611786607464,0.1124101038501748,300,0.08666666666666667,0.05982889751804311,0.12395595869424827,300,0.09,0.06259022560547936,0.12777701079864834,300,0.11,0.07940528531126051,0.15045623224388538,23,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.14,0.4332347027793453,0.09097577908281626,0.18902422091718377,300,0.06333333333333334,0.2573122373963884,0.034216247629235905,0.09245041903743077,300,0.0,0.0,0.0,0.0,300,0.06277777777777778,0.22899223962180687,0.036865342620758884,0.08869021293479668,300,0.0,0.0,0.0,0.0,33,0.5707070707070707,0.43706387593786755,0.4215870230219868,0.7198271183921546,300,0.0014074074074074058,0.005718049719919737,0.0007603610584274635,0.002054453756387348
containerd/containerd,mewma,mewma,latency_log+failure_rate,2,2,300,300,0.6466666666666666,0.5910330291100347,0.698591699330765,300,0.6466666666666666,0.5910330291100347,0.698591699330765,300,0.6466666666666666,0.5910330291100347,0.698591699330765,300,0.6533333333333333,0.5978480299293977,0.7049414588950748,300,0.6566666666666666,0.6012598041861229,0.7081120648301859,300,0.6566666666666666,0.6012598041861229,0.7081120648301859,194,0.8505154639175257,0.35748798634554124,0.8002107506801188,0.9008201771549327,300,0.0,0.0,0.0,0.0,300,1.4933333333333334,1.454995623051568,1.328688104314491,1.6579785623521759,300,0.75,1.0349252311706931,0.632889337257176,0.867110662742824,300,0.0,0.0,0.0,0.0,300,0.2577857142857143,0.2205870902132705,0.23282439384504325,0.28274703472638535,300,0.0,0.0,0.0,0.0,197,0.6171742808798646,0.29473800113401777,0.5760165794999244,0.6583319822598048,300,0.017045454545454527,0.02352102798115209,0.014383848574026711,0.019707060516882344
containerd/containerd,mewma,mewma,latency_log+failure_rate,2,4,300,300,0.7433333333333333,0.6910470912298479,0.7894666627742062,300,0.7433333333333333,0.6910470912298479,0.7894666627742062,300,0.7433333333333333,0.6910470912298479,0.7894666627742062,300,0.7433333333333333,0.6910470912298479,0.7894666627742062,300,0.7433333333333333,0.6910470912298479,0.7894666627742062,300,0.7433333333333333,0.6910470912298479,0.7894666627742062,223,1.0582959641255605,0.6584247939650835,0.9718784367250062,1.1447134915261148,300,0.0,0.0,0.0,0.0,300,4.14,2.895111783818144,3.812393280687557,4.4676067193124425,300,1.9866666666666666,1.6274676829620431,1.8025047453956815,2.1708285879376517,300,0.0,0.0,0.0,0.0,300,0.32706878306878306,0.21832821752985584,0.3023630734384767,0.35177449269908945,300,0.0,0.0,0.0,0.0,223,0.5640953092746814,0.1729556402415219,0.541395072411419,0.5867955461379438,300,0.047301587301587275,0.0387492305467153,0.04291677965227811,0.05168639495089644
containerd/containerd,mewma,mewma,latency_log+failure_rate,2,8,300,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,300,0.9833333333333333,0.9615846051669054,0.9928605226493666,295,2.064406779661017,1.9288150385703406,1.8443029158098305,2.2845106435122036,300,0.0,0.0,0.0,0.0,300,8.766666666666667,3.895656901971967,8.325839689153982,9.207493644179353,300,2.986666666666667,2.0380549014915834,2.7560432814874773,3.2172900518458563,300,0.0,0.0,0.0,0.0,300,0.5148139083139084,0.1659204104893866,0.49603859136372314,0.5335892252640936,300,0.0,0.0,0.0,0.0,295,0.7136389599101464,0.1547506218998195,0.6959798224955134,0.7312980973247794,300,0.07859649122807014,0.0536330237234627,0.07252745477598621,0.08466552768015406
containerd/containerd,mewma,mewma,latency_log+failure_rate+rerun_rate,3,1,300,300,0.5066666666666667,0.45036683073695566,0.5627979296467172,300,0.5066666666666667,0.45036683073695566,0.5627979296467172,300,0.5066666666666667,0.45036683073695566,0.5627979296467172,300,0.52,0.4635710820137406,0.5759231991372775,300,0.53,0.4735002333859323,0.5857411883405951,300,0.55,0.4934256045239535,0.6053100983535921,152,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,1.1033333333333333,1.2128033071200899,0.9660942412755837,1.2405724253910828,300,0.5966666666666667,0.8962886439832503,0.49524392235207443,0.698089410981259,300,0.0,0.0,0.0,0.0,300,0.30916666666666665,0.36224178389065487,0.2681759031729698,0.3501574301603635,300,0.0,0.0,0.0,0.0,168,0.5520833333333334,0.31626556959667407,0.5042593919965189,0.5999072746701478,300,0.013259259259259245,0.019917525421849984,0.011005420496712753,0.015513098021805737
containerd/containerd,mewma,mewma,latency_log+failure_rate+rerun_rate,3,2,300,300,0.89,0.8495437677561146,0.9205947146887394,300,0.89,0.8495437677561146,0.9205947146887394,300,0.89,0.8495437677561146,0.9205947146887394,300,0.89,0.8495437677561146,0.9205947146887394,300,0.8933333333333333,0.8532967116826325,0.9234241509540578,300,0.8933333333333333,0.8532967116826325,0.9234241509540578,267,0.4157303370786517,0.4937730011175102,0.3565033282352764,0.474957345922027,300,0.0,0.0,0.0,0.0,300,3.6266666666666665,2.0932976869626145,3.389792086692512,3.8635412466408208,300,2.216666666666667,1.6098740749967717,2.034495612974125,2.3988377203592086,300,0.0,0.0,0.0,0.0,300,0.3416507936507937,0.19486965002505796,0.3195996220535165,0.3637019652480709,300,0.0,0.0,0.0,0.0,268,0.4533582089552239,0.21373802204935394,0.4277686688939144,0.47894774901653336,300,0.05037878787878784,0.036588047159017534,0.0462385366585028,0.05451903909907289
containerd/containerd,mewma,mewma,latency_log+failure_rate+rerun_rate,3,4,300,300,0.96,0.9313957879613599,0.9769726785120576,300,0.96,0.9313957879613599,0.9769726785120576,300,0.96,0.9313957879613599,0.9769726785120576,300,0.96,0.9313957879613599,0.9769726785120576,300,0.96,0.9313957879613599,0.9769726785120576,300,0.96,0.9313957879613599,0.9769726785120576,288,0.5694444444444444,0.7800006948784342,0.47936061560882537,0.6595282732800635,300,0.0,0.0,0.0,0.0,300,7.1033333333333335,2.7781978872206734,6.788956423771386,7.417710242895281,300,3.81,2.0964773767690286,3.572765610863473,4.047234389136527,300,0.0,0.0,0.0,0.0,300,0.4320479797979798,0.16975383800327443,0.4128388776590615,0.4512570819368981,300,0.0,0.0,0.0,0.0,288,0.5078895352332853,0.1713587992189298,0.4880989673021617,0.5276801031644089,300,0.09071428571428566,0.049916128018310184,0.08506584787770169,0.09636272355086964
containerd/containerd,mewma,mewma,latency_log+failure_rate+rerun_rate,3,8,300,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,0.6633333333333333,0.8674659722040949,0.5651721214390663,0.7614945452276004,300,0.0,0.0,0.0,0.0,300,12.423333333333334,2.6847996921269637,12.119525230287037,12.72714143637963,300,5.086666666666667,2.3968671488674453,4.815440599453244,5.35789273388009,300,0.0,0.0,0.0,0.0,300,0.5805783244533245,0.1357405552921705,0.5652181168629047,0.5959385320437443,300,0.0,0.0,0.0,0.0,300,0.6143959276018099,0.1366359838522062,0.5989343945929481,0.6298574606106718,300,0.13385964912280696,0.06307545128598538,0.1267221210382432,0.1409971772073707
containerd/containerd,mewma,mewma,latency_log+rerun_rate,2,1,300,300,0.5433333333333333,0.48677384505565635,0.5987970974382163,300,0.5433333333333333,0.48677384505565635,0.5987970974382163,300,0.5433333333333333,0.48677384505565635,0.5987970974382163,300,0.56,0.503422038437878,0.6150608050151765,300,0.57,0.513441160762328,0.6247888232662354,300,0.5866666666666667,0.5301906151568371,0.6409512698309082,163,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,1.0866666666666667,1.059669076044327,0.9667560257373229,1.2065773075960105,300,0.5433333333333333,0.7460860339951626,0.45890730208709374,0.6277593645795729,300,0.0,0.0,0.0,0.0,300,0.3561111111111111,0.38480724187923016,0.31256687258313753,0.39965534963908467,300,0.0,0.0,0.0,0.0,184,0.5806159420289855,0.33298047967051947,0.5325034387054329,0.628728445352538,300,0.01207407407407406,0.01657968964433693,0.01019794004637985,0.01395020810176827
containerd/containerd,mewma,mewma,latency_log+rerun_rate,2,2,300,300,0.8766666666666667,0.8346262759711767,0.9091826857063321,300,0.8766666666666667,0.8346262759711767,0.9091826857063321,300,0.8766666666666667,0.8346262759711767,0.9091826857063321,300,0.88,0.8383421861729838,0.912049155696361,300,0.8833333333333333,0.8420668566758442,0.9149068653853369,300,0.8866666666666667,0.8458006041283088,0.9177554981247089,263,0.41825095057034223,0.4942122864839445,0.3585221553355288,0.4779797458051557,300,0.0,0.0,0.0,0.0,300,3.45,1.9918311435329619,3.2246072293289476,3.6753927706710527,300,2.0633333333333335,1.5429163484832693,1.8887391204516768,2.23792754621499,300,0.0,0.0,0.0,0.0,300,0.3518809523809524,0.2149764032048285,0.32755452927799333,0.3762073754839115,300,0.0,0.0,0.0,0.0,266,0.4642230576441102,0.2247860030838697,0.43720982630225974,0.49123628898596067,300,0.04689393939393936,0.03506628064734702,0.04292588910117444,0.05086198968670429
containerd/containerd,mewma,mewma,latency_log+rerun_rate,2,4,300,300,0.9766666666666667,0.9526280277317246,0.9886523397008747,300,0.9766666666666667,0.9526280277317246,0.9886523397008747,300,0.9766666666666667,0.9526280277317246,0.9886523397008747,300,0.9766666666666667,0.9526280277317246,0.9886523397008747,300,0.9766666666666667,0.9526280277317246,0.9886523397008747,300,0.9766666666666667,0.9526280277317246,0.9886523397008747,293,0.6143344709897611,0.7925591357346458,0.5235846123439812,0.705084329635541,300,0.0,0.0,0.0,0.0,300,7.053333333333334,2.74754172074718,6.742425431835673,7.3642412348309945,300,3.75,2.142303639296527,3.5075799763712587,3.9924200236287413,300,0.0,0.0,0.0,0.0,300,0.44142087542087544,0.15734559493486064,0.4236158723660738,0.4592258784756771,300,0.0,0.0,0.0,0.0,293,0.52127589892095,0.18497231337285897,0.5000961401684246,0.5424556576734755,300,0.08928571428571426,0.051007229507060145,0.08351380896122042,0.0950576196102081
containerd/containerd,mewma,mewma,latency_log+rerun_rate,2,8,300,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,1.0,0.9873570287754538,0.9999999999999998,300,0.6933333333333334,0.9463654583853809,0.586243968140198,0.8004226985264687,300,0.0,0.0,0.0,0.0,300,12.433333333333334,2.682575178352684,12.129776953092259,12.736889713574408,300,5.126666666666667,2.3097775788521533,4.865295530954858,5.388037802378476,300,0.0,0.0,0.0,0.0,300,0.573498536866184,0.12995048468625295,0.5587935254054592,0.5882035483269088,300,0.0,0.0,0.0,0.0,300,0.608555784629314,0.12651240893558638,0.594239820915802,0.6228717483428261,300,0.13491228070175434,0.060783620496109275,0.12803409291986462,0.14179046848364407
containerd/containerd,mewma,mewma,rerun_rate,1,1,300,300,0.21,0.1677218007333024,0.25961112257693425,300,0.21,0.1677218007333024,0.25961112257693425,300,0.21,0.1677218007333024,0.25961112257693425,300,0.21666666666666667,0.1737878350698321,0.2667098486240773,300,0.23666666666666666,0.19208870391653038,0.28790326092839713,300,0.28,0.23221902212795326,0.33334388521084696,63,0.0,0.0,0.0,0.0,300,0.0,0.0,0.0,0.0,300,0.39,0.6876113470184265,0.3121908809125049,0.4678091190874951,300,0.18,0.4636628921878192,0.12753256857797657,0.23246743142202342,300,0.0,0.0,0.0,0.0,300,0.17944444444444443,0.3689496005611641,0.13769463398563292,0.22119425490325595,300,0.0,0.0,0.0,0.0,92,0.5851449275362319,0.4552599689483545,0.4921169366232769,0.678172918449187,300,0.003999999999999996,0.01030361982639597,0.0028340570795105874,0.005165942920489404
containerd/containerd,mewma,mewma,rerun_rate,1,2,300,300,0.73,0.6770882626256942,0.7770959706110145,300,0.73,0.6770882626256942,0.7770959706110145,300,0.73,0.6770882626256942,0.7770959706110145,300,0.7366666666666667,0.6840604965627417,0.7832884970576399,300,0.74,0.6875519770721528,0.7863793967400652,300,0.7466666666666667,0.6945458844004171,0.7925502497954735,219,0.7671232876712328,0.4236326502349706,0.7110164930367511,0.8232300823057146,300,0.0,0.0,0.0,0.0,300,1.9633333333333334,1.6157633468008568,1.7804958580450314,2.146170808621635,300,1.0666666666666667,1.2084798857807597,0.9299168067999157,1.2034165265334176,300,0.0,0.0,0.0,0.0,300,0.29320634920634914,0.24190892000310457,0.26583228092422045,0.3205804174884778,300,0.0,0.0,0.0,0.0,224,0.5634672619047619,0.3009219050589998,0.5240598526267479,0.6028746711827759,300,0.024242424242424215,0.027465451949562687,0.021134472881816243,0.027350375603032186
containerd/containerd,mewma,mewma,rerun_rate,1,4,300,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,300,0.9366666666666666,0.9032086875144784,0.9590831176160847,281,1.0676156583629892,0.7409340208024675,0.9809844309935073,1.1542468857324713,300,0.0,0.0,0.0,0.0,300,5.34,2.338652958192574,5.075361367555424,5.604638632444575,300,2.6,1.6459131509087739,2.413750815890327,2.786249184109673,300,0.0,0.0,0.0,0.0,300,0.4190079365079365,0.17943774657492295,0.3987030170900407,0.4393128559258323,300,0.0,0.0,0.0,0.0,281,0.5555965090662599,0.1766095587248656,0.5349470282650582,0.5762459898674616,300,0.06190476190476187,0.03918840835497079,0.057470257521198234,0.06633926628832551
containerd/containerd,mewma,mewma,rerun_rate,1,8,300,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,300,0.9966666666666667,0.9813633063054688,0.9994113422781488,299,1.4247491638795986,1.1886725665325801,1.2900159291687898,1.5594823985904074,300,0.0,0.0,0.0,0.0,300,10.413333333333334,2.684494475847998,10.109559768125745,10.717106898540923,300,3.8933333333333335,2.035296126685227,3.6630221271755845,4.123644539491083,300,0.0,0.0,0.0,0.0,300,0.5594816618566618,0.14225030962718602,0.5433848197524577,0.575578503960866,300,0.0,0.0,0.0,0.0,299,0.6507558216588317,0.13733214949029168,0.6351895460909601,0.6663220972267033,300,0.10245614035087715,0.05356042438645333,0.09639531913619954,0.10851696156555475
helm/helm,causal_rolling_mad,failure_rate,failure_rate,1,1,300,300,0.03,0.01586185380943231,0.05602253914164096,300,0.043333333333333335,0.025496448084407246,0.07271746563401146,300,0.03,0.01586185380943231,0.05602253914164096,300,0.1,0.07094791459501532,0.1391664623846215,300,0.1,0.07094791459501532,0.1391664623846215,300,0.1,0.07094791459501532,0.1391664623846215,9,0.0,0.0,0.0,0.0,300,0.022222222222222195,3.475243859842279e-18,0.022222222222222195,0.022222222222222195,300,0.1,0.30050125348238,0.06599570684873313,0.13400429315126688,300,0.07,0.2555733275451653,0.041079686853951435,0.09892031314604857,300,0.013333333333333334,0.11488931224930929,0.00033262265941922005,0.026334044007247447,292,0.030821917808219176,0.17313168358680475,0.01096402246267408,0.05067981315376427,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,258,0.04263565891472868,0.19257630507417905,0.019137107658939355,0.06613421017051802,300,0.019759259259259237,0.010000105641291147,0.018627661570965265,0.02089085694755321
helm/helm,causal_rolling_mad,failure_rate,failure_rate,1,2,300,300,0.3233333333333333,0.2729253960837475,0.37820845374892526,300,0.36666666666666664,0.3141415065082282,0.4225632858183173,300,0.3233333333333333,0.2729253960837475,0.37820845374892526,300,0.3433333333333333,0.29188793516981404,0.398740195813877,300,0.3433333333333333,0.29188793516981404,0.398740195813877,300,0.3433333333333333,0.29188793516981404,0.398740195813877,97,0.9484536082474226,0.22225801544500765,0.9042233315682203,0.992683884926625,300,0.022222222222222195,3.475243859842279e-18,0.022222222222222195,0.022222222222222195,300,0.36333333333333334,0.5217563170710705,0.3042921328271586,0.42237453383950807,300,0.02666666666666667,0.16137646493112862,0.008405536113495794,0.04492779721983754,300,0.035,0.12778666377258266,0.020539843426975717,0.049460156573024286,300,0.16722222222222222,0.24930163823212206,0.13901160449169342,0.19543283995275101,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,264,0.3175505050505051,0.4091053558691726,0.2682011714156187,0.36689983868539144,300,0.016030655391120457,0.010763355616259027,0.014812689424505721,0.01724862135773519
helm/helm,causal_rolling_mad,failure_rate,failure_rate,1,4,300,300,0.44333333333333336,0.38818691756565193,0.4999126191731299,300,0.48333333333333334,0.4273544128335898,0.5397336862072283,300,0.44333333333333336,0.38818691756565193,0.4999126191731299,300,0.45,0.394689901646408,0.5065743954760465,300,0.45,0.394689901646408,0.5065743954760465,300,0.45,0.394689901646408,0.5065743954760465,133,1.1654135338345866,0.6176746609544094,1.060439458931836,1.2703876087373371,300,0.022222222222222195,3.475243859842279e-18,0.022222222222222195,0.022222222222222195,300,0.8033333333333333,1.0716733807488055,0.6820643024088804,0.9246023642577863,300,0.023333333333333334,0.1512121222276315,0.006222385300116318,0.04044428136655035,300,0.0225,0.07166498144294318,0.014390492936633192,0.030609507063366806,300,0.19344444444444445,0.25811177730308854,0.16423688394512237,0.22265200494376652,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,262,0.4497455470737914,0.4350270697763103,0.39706943326012467,0.5024216608874581,300,0.01495741385985287,0.011896065533230766,0.013611272054948952,0.01630355566475679
helm/helm,causal_rolling_mad,failure_rate,failure_rate,1,8,300,300,0.45666666666666667,0.40120290256178365,0.5132261549443436,300,0.5066666666666667,0.45036683073695566,0.5627979296467172,300,0.45666666666666667,0.40120290256178365,0.5132261549443436,300,0.45666666666666667,0.40120290256178365,0.5132261549443436,300,0.45666666666666667,0.40120290256178365,0.5132261549443436,300,0.45666666666666667,0.40120290256178365,0.5132261549443436,137,1.4744525547445255,1.2371711801454137,1.2672869738845507,1.6816181356045004,300,0.022222222222222195,3.475243859842279e-18,0.022222222222222195,0.022222222222222195,300,0.9566666666666667,1.3268977911086641,0.8065168055670918,1.1068165277662416,300,0.0,0.0,0.0,0.0,300,0.028333333333333332,0.05242183755265431,0.022401352980469115,0.03426531368619755,300,0.11964285714285713,0.1658673784575078,0.10087354122174422,0.13841217306397005,300,0.021739130434782598,3.475243859842279e-18,0.021739130434782598,0.021739130434782598,240,0.5568055555555556,0.45315924868030344,0.4994740537596362,0.6141370573514748,300,0.011785206258890459,0.013408600919888549,0.010267908107403807,0.01330250441037711
