owner,repo,repo_full,run_id,name,event,status,conclusion,created_at,run_started_at,updated_at,head_sha,pr_numbers,run_started_dt,updated_dt,ci_duration_min,is_failure
docker,cli,docker/cli,21071462878,validate-pr,pull_request,completed,success,2026-01-16T15:21:05Z,2026-01-16T15:21:05Z,2026-01-16T15:21:13Z,13759330b1f7e7cb0d67047ea42c5482548ba7fa,[],2026-01-16 15:21:05+00:00,2026-01-16 15:21:13+00:00,0.13333333333333333,False
docker,cli,docker/cli,21071204704,validate-pr,pull_request,completed,success,2026-01-16T15:12:23Z,2026-01-16T15:12:23Z,2026-01-16T15:12:33Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 15:12:23+00:00,2026-01-16 15:12:33+00:00,0.16666666666666666,False
docker,cli,docker/cli,21069315860,test,push,completed,success,2026-01-16T14:08:20Z,2026-01-16T14:08:20Z,2026-01-16T14:10:44Z,0e6fee6c52f761dc79dc4bf712ea9fe4095c9bd2,[],2026-01-16 14:08:20+00:00,2026-01-16 14:10:44+00:00,2.4,False
docker,cli,docker/cli,21069315851,codeql,push,completed,success,2026-01-16T14:08:20Z,2026-01-16T14:08:20Z,2026-01-16T14:10:41Z,0e6fee6c52f761dc79dc4bf712ea9fe4095c9bd2,[],2026-01-16 14:08:20+00:00,2026-01-16 14:10:41+00:00,2.35,False
docker,cli,docker/cli,21069315847,build,push,completed,success,2026-01-16T14:08:20Z,2026-01-16T14:08:20Z,2026-01-16T14:19:04Z,0e6fee6c52f761dc79dc4bf712ea9fe4095c9bd2,[],2026-01-16 14:08:20+00:00,2026-01-16 14:19:04+00:00,10.733333333333333,False
docker,cli,docker/cli,21069315831,validate,push,completed,success,2026-01-16T14:08:20Z,2026-01-16T14:08:20Z,2026-01-16T14:10:10Z,0e6fee6c52f761dc79dc4bf712ea9fe4095c9bd2,[],2026-01-16 14:08:20+00:00,2026-01-16 14:10:10+00:00,1.8333333333333333,False
docker,cli,docker/cli,21069315819,e2e,push,completed,success,2026-01-16T14:08:20Z,2026-01-16T14:08:20Z,2026-01-16T14:12:23Z,0e6fee6c52f761dc79dc4bf712ea9fe4095c9bd2,[],2026-01-16 14:08:20+00:00,2026-01-16 14:12:23+00:00,4.05,False
docker,cli,docker/cli,21067193588,validate-pr,pull_request,completed,success,2026-01-16T12:50:18Z,2026-01-16T12:50:18Z,2026-01-16T12:50:26Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 12:50:18+00:00,2026-01-16 12:50:26+00:00,0.13333333333333333,False
docker,cli,docker/cli,21067193516,validate-pr,pull_request,completed,success,2026-01-16T12:50:18Z,2026-01-16T12:50:18Z,2026-01-16T12:50:26Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 12:50:18+00:00,2026-01-16 12:50:26+00:00,0.13333333333333333,False
docker,cli,docker/cli,21065263819,e2e,push,completed,success,2026-01-16T11:33:26Z,2026-01-16T11:33:26Z,2026-01-16T11:38:04Z,714f5bfae4a4750599f6ce5b6ac539992c3a2582,"[13, 168, 228]",2026-01-16 11:33:26+00:00,2026-01-16 11:38:04+00:00,4.633333333333334,False
docker,cli,docker/cli,21065263807,test,push,completed,success,2026-01-16T11:33:26Z,2026-01-16T11:33:26Z,2026-01-16T11:37:04Z,714f5bfae4a4750599f6ce5b6ac539992c3a2582,"[13, 168, 228]",2026-01-16 11:33:26+00:00,2026-01-16 11:37:04+00:00,3.6333333333333333,False
docker,cli,docker/cli,21065263799,codeql,push,completed,success,2026-01-16T11:33:26Z,2026-01-16T11:33:26Z,2026-01-16T11:35:33Z,714f5bfae4a4750599f6ce5b6ac539992c3a2582,"[13, 168, 228]",2026-01-16 11:33:26+00:00,2026-01-16 11:35:33+00:00,2.1166666666666667,False
docker,cli,docker/cli,21065263798,validate,push,completed,success,2026-01-16T11:33:26Z,2026-01-16T11:33:26Z,2026-01-16T11:35:20Z,714f5bfae4a4750599f6ce5b6ac539992c3a2582,"[13, 168, 228]",2026-01-16 11:33:26+00:00,2026-01-16 11:35:20+00:00,1.9,False
docker,cli,docker/cli,21065263794,build,push,completed,success,2026-01-16T11:33:26Z,2026-01-16T11:33:26Z,2026-01-16T11:42:10Z,714f5bfae4a4750599f6ce5b6ac539992c3a2582,"[13, 168, 228]",2026-01-16 11:33:26+00:00,2026-01-16 11:42:10+00:00,8.733333333333333,False
docker,cli,docker/cli,21065254897,validate,push,completed,cancelled,2026-01-16T11:33:05Z,2026-01-16T11:33:05Z,2026-01-16T11:33:32Z,49b7be014693e407eb936aae12935d01c9ec0675,"[13, 168, 228]",2026-01-16 11:33:05+00:00,2026-01-16 11:33:32+00:00,0.45,True
docker,cli,docker/cli,21065254885,codeql,push,completed,success,2026-01-16T11:33:05Z,2026-01-16T11:33:05Z,2026-01-16T11:35:11Z,49b7be014693e407eb936aae12935d01c9ec0675,"[13, 168, 228]",2026-01-16 11:33:05+00:00,2026-01-16 11:35:11+00:00,2.1,False
docker,cli,docker/cli,21065254884,test,push,completed,cancelled,2026-01-16T11:33:05Z,2026-01-16T11:33:05Z,2026-01-16T11:33:38Z,49b7be014693e407eb936aae12935d01c9ec0675,"[13, 168, 228]",2026-01-16 11:33:05+00:00,2026-01-16 11:33:38+00:00,0.55,True
docker,cli,docker/cli,21065254878,e2e,push,completed,cancelled,2026-01-16T11:33:05Z,2026-01-16T11:33:05Z,2026-01-16T11:33:55Z,49b7be014693e407eb936aae12935d01c9ec0675,"[13, 168, 228]",2026-01-16 11:33:05+00:00,2026-01-16 11:33:55+00:00,0.8333333333333334,True
docker,cli,docker/cli,21065254871,build,push,completed,cancelled,2026-01-16T11:33:05Z,2026-01-16T11:33:05Z,2026-01-16T11:34:51Z,49b7be014693e407eb936aae12935d01c9ec0675,"[13, 168, 228]",2026-01-16 11:33:05+00:00,2026-01-16 11:34:51+00:00,1.7666666666666666,True
docker,cli,docker/cli,21061213651,test,push,completed,success,2026-01-16T09:00:54Z,2026-01-16T09:00:54Z,2026-01-16T09:04:00Z,533934c06314356a715cf60a6e4a3b997072b112,"[13, 168, 228]",2026-01-16 09:00:54+00:00,2026-01-16 09:04:00+00:00,3.1,False
docker,cli,docker/cli,21061213644,validate,push,completed,success,2026-01-16T09:00:54Z,2026-01-16T09:00:54Z,2026-01-16T09:02:41Z,533934c06314356a715cf60a6e4a3b997072b112,"[13, 168, 228]",2026-01-16 09:00:54+00:00,2026-01-16 09:02:41+00:00,1.7833333333333334,False
docker,cli,docker/cli,21061213640,e2e,push,completed,success,2026-01-16T09:00:54Z,2026-01-16T09:00:54Z,2026-01-16T09:05:08Z,533934c06314356a715cf60a6e4a3b997072b112,"[13, 168, 228]",2026-01-16 09:00:54+00:00,2026-01-16 09:05:08+00:00,4.233333333333333,False
docker,cli,docker/cli,21061213631,codeql,push,completed,success,2026-01-16T09:00:54Z,2026-01-16T09:00:54Z,2026-01-16T09:03:45Z,533934c06314356a715cf60a6e4a3b997072b112,"[13, 168, 228]",2026-01-16 09:00:54+00:00,2026-01-16 09:03:45+00:00,2.85,False
docker,cli,docker/cli,21061213615,build,push,completed,success,2026-01-16T09:00:54Z,2026-01-16T09:00:54Z,2026-01-16T09:10:26Z,533934c06314356a715cf60a6e4a3b997072b112,"[13, 168, 228]",2026-01-16 09:00:54+00:00,2026-01-16 09:10:26+00:00,9.533333333333333,False
docker,cli,docker/cli,21061006267,validate-pr,pull_request,completed,success,2026-01-16T08:52:48Z,2026-01-16T08:52:48Z,2026-01-16T08:52:55Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:52:48+00:00,2026-01-16 08:52:55+00:00,0.11666666666666667,False
docker,cli,docker/cli,21060954654,validate-pr,pull_request,completed,success,2026-01-16T08:50:44Z,2026-01-16T08:50:44Z,2026-01-16T08:50:52Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:50:44+00:00,2026-01-16 08:50:52+00:00,0.13333333333333333,False
docker,cli,docker/cli,21060875320,validate-pr,pull_request,completed,failure,2026-01-16T08:47:36Z,2026-01-16T08:47:36Z,2026-01-16T08:47:43Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:47:36+00:00,2026-01-16 08:47:43+00:00,0.11666666666666667,True
docker,cli,docker/cli,21060875243,validate-pr,pull_request,completed,failure,2026-01-16T08:47:36Z,2026-01-16T08:47:36Z,2026-01-16T08:47:43Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:47:36+00:00,2026-01-16 08:47:43+00:00,0.11666666666666667,True
docker,cli,docker/cli,21060875101,validate-pr,pull_request,completed,failure,2026-01-16T08:47:36Z,2026-01-16T08:47:36Z,2026-01-16T08:47:42Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:47:36+00:00,2026-01-16 08:47:42+00:00,0.1,True
docker,cli,docker/cli,21060875082,validate,pull_request,completed,success,2026-01-16T08:47:35Z,2026-01-16T08:47:35Z,2026-01-16T08:49:19Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:47:35+00:00,2026-01-16 08:49:19+00:00,1.7333333333333334,False
docker,cli,docker/cli,21060875079,codeql,pull_request,completed,success,2026-01-16T08:47:35Z,2026-01-16T08:47:35Z,2026-01-16T08:50:21Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:47:35+00:00,2026-01-16 08:50:21+00:00,2.7666666666666666,False
docker,cli,docker/cli,21060875073,build,pull_request,completed,success,2026-01-16T08:47:35Z,2026-01-16T08:47:35Z,2026-01-16T08:49:14Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:47:35+00:00,2026-01-16 08:49:14+00:00,1.65,False
docker,cli,docker/cli,21060875072,validate-pr,pull_request,completed,failure,2026-01-16T08:47:35Z,2026-01-16T08:47:35Z,2026-01-16T08:47:43Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:47:35+00:00,2026-01-16 08:47:43+00:00,0.13333333333333333,True
docker,cli,docker/cli,21060875070,test,pull_request,completed,success,2026-01-16T08:47:35Z,2026-01-16T08:47:35Z,2026-01-16T08:50:30Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:47:35+00:00,2026-01-16 08:50:30+00:00,2.9166666666666665,False
docker,cli,docker/cli,21060875069,e2e,pull_request,completed,success,2026-01-16T08:47:35Z,2026-01-16T08:47:35Z,2026-01-16T08:51:37Z,7e8457115bd4d829d621afaa89a969b89e49c0d6,[],2026-01-16 08:47:35+00:00,2026-01-16 08:51:37+00:00,4.033333333333333,False
docker,cli,docker/cli,21060739493,github_actions in /. - Update #1210938861,dynamic,completed,success,2026-01-16T08:42:06Z,2026-01-16T08:42:06Z,2026-01-16T08:42:43Z,7d2d923a5fb5ba3047886d27592e3140c186b654,"[13, 168, 228]",2026-01-16 08:42:06+00:00,2026-01-16 08:42:43+00:00,0.6166666666666667,False
docker,cli,docker/cli,21039727277,e2e,push,completed,failure,2026-01-15T17:07:30Z,2026-01-15T17:07:30Z,2026-01-15T17:11:41Z,7d2d923a5fb5ba3047886d27592e3140c186b654,"[13, 168, 228]",2026-01-15 17:07:30+00:00,2026-01-15 17:11:41+00:00,4.183333333333334,True
docker,cli,docker/cli,21039727262,build,push,completed,success,2026-01-15T17:07:30Z,2026-01-15T17:07:30Z,2026-01-15T17:14:57Z,7d2d923a5fb5ba3047886d27592e3140c186b654,"[13, 168, 228]",2026-01-15 17:07:30+00:00,2026-01-15 17:14:57+00:00,7.45,False
docker,cli,docker/cli,21039727260,test,push,completed,success,2026-01-15T17:07:30Z,2026-01-15T17:07:30Z,2026-01-15T17:11:03Z,7d2d923a5fb5ba3047886d27592e3140c186b654,"[13, 168, 228]",2026-01-15 17:07:30+00:00,2026-01-15 17:11:03+00:00,3.55,False
docker,cli,docker/cli,21039727219,validate,push,completed,success,2026-01-15T17:07:30Z,2026-01-15T17:07:30Z,2026-01-15T17:09:17Z,7d2d923a5fb5ba3047886d27592e3140c186b654,"[13, 168, 228]",2026-01-15 17:07:30+00:00,2026-01-15 17:09:17+00:00,1.7833333333333334,False
docker,cli,docker/cli,21039727216,codeql,push,completed,success,2026-01-15T17:07:30Z,2026-01-15T17:07:30Z,2026-01-15T17:10:09Z,7d2d923a5fb5ba3047886d27592e3140c186b654,"[13, 168, 228]",2026-01-15 17:07:30+00:00,2026-01-15 17:10:09+00:00,2.65,False
docker,cli,docker/cli,21032751124,e2e,push,completed,success,2026-01-15T13:20:54Z,2026-01-15T13:20:54Z,2026-01-15T13:25:11Z,560c3c8fa33c2c2f921a6372ebf9b20559cb4881,"[13, 168, 228]",2026-01-15 13:20:54+00:00,2026-01-15 13:25:11+00:00,4.283333333333333,False
docker,cli,docker/cli,21032751091,validate,push,completed,success,2026-01-15T13:20:54Z,2026-01-15T13:20:54Z,2026-01-15T13:22:47Z,560c3c8fa33c2c2f921a6372ebf9b20559cb4881,"[13, 168, 228]",2026-01-15 13:20:54+00:00,2026-01-15 13:22:47+00:00,1.8833333333333333,False
docker,cli,docker/cli,21032751089,build,push,completed,success,2026-01-15T13:20:54Z,2026-01-15T13:20:54Z,2026-01-15T13:28:18Z,560c3c8fa33c2c2f921a6372ebf9b20559cb4881,"[13, 168, 228]",2026-01-15 13:20:54+00:00,2026-01-15 13:28:18+00:00,7.4,False
docker,cli,docker/cli,21032751070,codeql,push,completed,success,2026-01-15T13:20:54Z,2026-01-15T13:20:54Z,2026-01-15T13:23:10Z,560c3c8fa33c2c2f921a6372ebf9b20559cb4881,"[13, 168, 228]",2026-01-15 13:20:54+00:00,2026-01-15 13:23:10+00:00,2.2666666666666666,False
docker,cli,docker/cli,21032751068,test,push,completed,success,2026-01-15T13:20:54Z,2026-01-15T13:20:54Z,2026-01-15T13:23:08Z,560c3c8fa33c2c2f921a6372ebf9b20559cb4881,"[13, 168, 228]",2026-01-15 13:20:54+00:00,2026-01-15 13:23:08+00:00,2.2333333333333334,False
docker,cli,docker/cli,21030287725,e2e,pull_request,completed,success,2026-01-15T11:50:38Z,2026-01-15T13:14:02Z,2026-01-15T13:17:47Z,86bd884ac7212296f36505535757d03aa6741d71,[],2026-01-15 13:14:02+00:00,2026-01-15 13:17:47+00:00,3.75,False
docker,cli,docker/cli,21030287703,codeql,pull_request,completed,success,2026-01-15T11:50:38Z,2026-01-15T11:50:38Z,2026-01-15T11:52:47Z,86bd884ac7212296f36505535757d03aa6741d71,[],2026-01-15 11:50:38+00:00,2026-01-15 11:52:47+00:00,2.15,False
docker,cli,docker/cli,21030287674,validate,pull_request,completed,success,2026-01-15T11:50:38Z,2026-01-15T11:50:38Z,2026-01-15T11:52:15Z,86bd884ac7212296f36505535757d03aa6741d71,[],2026-01-15 11:50:38+00:00,2026-01-15 11:52:15+00:00,1.6166666666666667,False
docker,cli,docker/cli,21030287669,build,pull_request,completed,success,2026-01-15T11:50:38Z,2026-01-15T11:50:38Z,2026-01-15T11:52:12Z,86bd884ac7212296f36505535757d03aa6741d71,[],2026-01-15 11:50:38+00:00,2026-01-15 11:52:12+00:00,1.5666666666666667,False
docker,cli,docker/cli,21030287663,validate-pr,pull_request,completed,success,2026-01-15T11:50:38Z,2026-01-15T11:50:38Z,2026-01-15T11:50:45Z,86bd884ac7212296f36505535757d03aa6741d71,[],2026-01-15 11:50:38+00:00,2026-01-15 11:50:45+00:00,0.11666666666666667,False
docker,cli,docker/cli,21030287650,validate-pr,pull_request,completed,success,2026-01-15T11:50:38Z,2026-01-15T11:50:38Z,2026-01-15T11:50:46Z,86bd884ac7212296f36505535757d03aa6741d71,[],2026-01-15 11:50:38+00:00,2026-01-15 11:50:46+00:00,0.13333333333333333,False
docker,cli,docker/cli,21030287641,test,pull_request,completed,success,2026-01-15T11:50:38Z,2026-01-15T11:50:38Z,2026-01-15T11:53:06Z,86bd884ac7212296f36505535757d03aa6741d71,[],2026-01-15 11:50:38+00:00,2026-01-15 11:53:06+00:00,2.466666666666667,False
docker,cli,docker/cli,21029224522,validate,push,completed,success,2026-01-15T11:10:23Z,2026-01-15T11:10:23Z,2026-01-15T11:12:45Z,5579335b82f7800a7da381f48e19283f7fc3238d,"[13, 168, 228]",2026-01-15 11:10:23+00:00,2026-01-15 11:12:45+00:00,2.3666666666666667,False
docker,cli,docker/cli,21029224511,codeql,push,completed,success,2026-01-15T11:10:23Z,2026-01-15T11:10:23Z,2026-01-15T11:12:28Z,5579335b82f7800a7da381f48e19283f7fc3238d,"[13, 168, 228]",2026-01-15 11:10:23+00:00,2026-01-15 11:12:28+00:00,2.0833333333333335,False
docker,cli,docker/cli,21029224503,build,push,completed,success,2026-01-15T11:10:23Z,2026-01-15T11:10:23Z,2026-01-15T11:18:32Z,5579335b82f7800a7da381f48e19283f7fc3238d,"[13, 168, 228]",2026-01-15 11:10:23+00:00,2026-01-15 11:18:32+00:00,8.15,False
docker,cli,docker/cli,21029224499,e2e,push,completed,failure,2026-01-15T11:10:23Z,2026-01-15T11:10:23Z,2026-01-15T11:14:32Z,5579335b82f7800a7da381f48e19283f7fc3238d,"[13, 168, 228]",2026-01-15 11:10:23+00:00,2026-01-15 11:14:32+00:00,4.15,True
docker,cli,docker/cli,21029224481,test,push,completed,success,2026-01-15T11:10:23Z,2026-01-15T11:10:23Z,2026-01-15T11:13:14Z,5579335b82f7800a7da381f48e19283f7fc3238d,"[13, 168, 228]",2026-01-15 11:10:23+00:00,2026-01-15 11:13:14+00:00,2.85,False
docker,cli,docker/cli,21028511254,validate-pr,pull_request,completed,success,2026-01-15T10:45:49Z,2026-01-15T10:45:49Z,2026-01-15T10:45:55Z,16873675bdcc8a1ca4c98718f585c73db2a55685,[],2026-01-15 10:45:49+00:00,2026-01-15 10:45:55+00:00,0.1,False
docker,cli,docker/cli,21028510803,validate-pr,pull_request,completed,success,2026-01-15T10:45:48Z,2026-01-15T10:45:48Z,2026-01-15T10:45:55Z,16873675bdcc8a1ca4c98718f585c73db2a55685,[],2026-01-15 10:45:48+00:00,2026-01-15 10:45:55+00:00,0.11666666666666667,False
docker,cli,docker/cli,21028510592,validate,pull_request,completed,success,2026-01-15T10:45:48Z,2026-01-15T10:45:48Z,2026-01-15T10:47:21Z,16873675bdcc8a1ca4c98718f585c73db2a55685,[],2026-01-15 10:45:48+00:00,2026-01-15 10:47:21+00:00,1.55,False
docker,cli,docker/cli,21028510591,e2e,pull_request,completed,success,2026-01-15T10:45:48Z,2026-01-15T11:12:23Z,2026-01-15T11:16:04Z,16873675bdcc8a1ca4c98718f585c73db2a55685,[],2026-01-15 11:12:23+00:00,2026-01-15 11:16:04+00:00,3.683333333333333,False
docker,cli,docker/cli,21028510584,build,pull_request,completed,success,2026-01-15T10:45:48Z,2026-01-15T10:45:48Z,2026-01-15T10:47:26Z,16873675bdcc8a1ca4c98718f585c73db2a55685,[],2026-01-15 10:45:48+00:00,2026-01-15 10:47:26+00:00,1.6333333333333333,False
docker,cli,docker/cli,21028510583,test,pull_request,completed,success,2026-01-15T10:45:48Z,2026-01-15T10:45:48Z,2026-01-15T10:47:57Z,16873675bdcc8a1ca4c98718f585c73db2a55685,[],2026-01-15 10:45:48+00:00,2026-01-15 10:47:57+00:00,2.15,False
docker,cli,docker/cli,21028510574,validate-pr,pull_request,completed,success,2026-01-15T10:45:48Z,2026-01-15T10:45:48Z,2026-01-15T10:45:55Z,16873675bdcc8a1ca4c98718f585c73db2a55685,[],2026-01-15 10:45:48+00:00,2026-01-15 10:45:55+00:00,0.11666666666666667,False
docker,cli,docker/cli,21028510571,codeql,pull_request,completed,success,2026-01-15T10:45:48Z,2026-01-15T10:45:48Z,2026-01-15T10:48:24Z,16873675bdcc8a1ca4c98718f585c73db2a55685,[],2026-01-15 10:45:48+00:00,2026-01-15 10:48:24+00:00,2.6,False
docker,cli,docker/cli,21025766524,codeql,schedule,completed,success,2026-01-15T09:10:27Z,2026-01-15T09:10:27Z,2026-01-15T09:12:34Z,32b983a26e2703fd00ff1c40eb5827a6403846db,"[13, 168, 228]",2026-01-15 09:10:27+00:00,2026-01-15 09:12:34+00:00,2.1166666666666667,False
docker,cli,docker/cli,21025000486,github_actions in /. - Update #1210008050,dynamic,completed,success,2026-01-15T08:42:13Z,2026-01-15T08:42:13Z,2026-01-15T08:42:59Z,32b983a26e2703fd00ff1c40eb5827a6403846db,"[13, 168, 228]",2026-01-15 08:42:13+00:00,2026-01-15 08:42:59+00:00,0.7666666666666667,False
docker,cli,docker/cli,21015221183,test,pull_request,completed,success,2026-01-15T00:38:40Z,2026-01-15T00:38:40Z,2026-01-15T00:41:22Z,b21139c30f1133998f56082097e859ad3c676326,[],2026-01-15 00:38:40+00:00,2026-01-15 00:41:22+00:00,2.7,False
docker,cli,docker/cli,21015221181,e2e,pull_request,completed,success,2026-01-15T00:38:40Z,2026-01-15T00:38:40Z,2026-01-15T00:42:43Z,b21139c30f1133998f56082097e859ad3c676326,[],2026-01-15 00:38:40+00:00,2026-01-15 00:42:43+00:00,4.05,False
docker,cli,docker/cli,21015221178,build,pull_request,completed,success,2026-01-15T00:38:40Z,2026-01-15T00:38:40Z,2026-01-15T00:40:22Z,b21139c30f1133998f56082097e859ad3c676326,[],2026-01-15 00:38:40+00:00,2026-01-15 00:40:22+00:00,1.7,False
docker,cli,docker/cli,21015221173,validate-pr,pull_request,completed,success,2026-01-15T00:38:40Z,2026-01-15T00:38:40Z,2026-01-15T00:38:48Z,b21139c30f1133998f56082097e859ad3c676326,[],2026-01-15 00:38:40+00:00,2026-01-15 00:38:48+00:00,0.13333333333333333,False
docker,cli,docker/cli,21015221171,codeql,pull_request,completed,success,2026-01-15T00:38:40Z,2026-01-15T00:38:40Z,2026-01-15T00:40:46Z,b21139c30f1133998f56082097e859ad3c676326,[],2026-01-15 00:38:40+00:00,2026-01-15 00:40:46+00:00,2.1,False
docker,cli,docker/cli,21015221170,validate,pull_request,completed,success,2026-01-15T00:38:40Z,2026-01-15T00:38:40Z,2026-01-15T00:40:22Z,b21139c30f1133998f56082097e859ad3c676326,[],2026-01-15 00:38:40+00:00,2026-01-15 00:40:22+00:00,1.7,False
docker,cli,docker/cli,21014035030,validate-pr,pull_request,completed,success,2026-01-14T23:47:01Z,2026-01-14T23:47:01Z,2026-01-14T23:47:07Z,d6cdb71e2bedd8dc27df996e7bd8a97fb0b60a33,[],2026-01-14 23:47:01+00:00,2026-01-14 23:47:07+00:00,0.1,False
docker,cli,docker/cli,21014034953,validate-pr,pull_request,completed,success,2026-01-14T23:47:01Z,2026-01-14T23:47:01Z,2026-01-14T23:47:09Z,d6cdb71e2bedd8dc27df996e7bd8a97fb0b60a33,[],2026-01-14 23:47:01+00:00,2026-01-14 23:47:09+00:00,0.13333333333333333,False
docker,cli,docker/cli,21014034907,codeql,pull_request,completed,success,2026-01-14T23:47:01Z,2026-01-14T23:47:01Z,2026-01-14T23:49:09Z,d6cdb71e2bedd8dc27df996e7bd8a97fb0b60a33,[],2026-01-14 23:47:01+00:00,2026-01-14 23:49:09+00:00,2.1333333333333333,False
docker,cli,docker/cli,21014034891,build,pull_request,completed,success,2026-01-14T23:47:01Z,2026-01-14T23:47:01Z,2026-01-14T23:48:42Z,d6cdb71e2bedd8dc27df996e7bd8a97fb0b60a33,[],2026-01-14 23:47:01+00:00,2026-01-14 23:48:42+00:00,1.6833333333333333,False
docker,cli,docker/cli,21014034889,validate-pr,pull_request,completed,success,2026-01-14T23:47:01Z,2026-01-14T23:47:01Z,2026-01-14T23:47:07Z,d6cdb71e2bedd8dc27df996e7bd8a97fb0b60a33,[],2026-01-14 23:47:01+00:00,2026-01-14 23:47:07+00:00,0.1,False
docker,cli,docker/cli,21014034885,e2e,pull_request,completed,success,2026-01-14T23:47:01Z,2026-01-14T23:47:01Z,2026-01-14T23:51:05Z,d6cdb71e2bedd8dc27df996e7bd8a97fb0b60a33,[],2026-01-14 23:47:01+00:00,2026-01-14 23:51:05+00:00,4.066666666666666,False
docker,cli,docker/cli,21014034875,validate,pull_request,completed,success,2026-01-14T23:47:01Z,2026-01-14T23:47:01Z,2026-01-14T23:48:38Z,d6cdb71e2bedd8dc27df996e7bd8a97fb0b60a33,[],2026-01-14 23:47:01+00:00,2026-01-14 23:48:38+00:00,1.6166666666666667,False
docker,cli,docker/cli,21014034874,test,pull_request,completed,success,2026-01-14T23:47:01Z,2026-01-14T23:47:01Z,2026-01-14T23:49:25Z,d6cdb71e2bedd8dc27df996e7bd8a97fb0b60a33,[],2026-01-14 23:47:01+00:00,2026-01-14 23:49:25+00:00,2.4,False
docker,cli,docker/cli,21013811977,validate-pr,pull_request,completed,success,2026-01-14T23:36:48Z,2026-01-14T23:36:48Z,2026-01-14T23:36:56Z,67c0be4b0591f98c50393ca847027cce26d61ed6,[],2026-01-14 23:36:48+00:00,2026-01-14 23:36:56+00:00,0.13333333333333333,False
docker,cli,docker/cli,21013585392,validate,push,completed,success,2026-01-14T23:26:46Z,2026-01-14T23:26:46Z,2026-01-14T23:28:39Z,32b983a26e2703fd00ff1c40eb5827a6403846db,"[13, 168, 228]",2026-01-14 23:26:46+00:00,2026-01-14 23:28:39+00:00,1.8833333333333333,False
docker,cli,docker/cli,21013585387,e2e,push,completed,failure,2026-01-14T23:26:46Z,2026-01-14T23:26:46Z,2026-01-14T23:30:55Z,32b983a26e2703fd00ff1c40eb5827a6403846db,"[13, 168, 228]",2026-01-14 23:26:46+00:00,2026-01-14 23:30:55+00:00,4.15,True
docker,cli,docker/cli,21013585386,codeql,push,completed,success,2026-01-14T23:26:46Z,2026-01-14T23:26:46Z,2026-01-14T23:28:55Z,32b983a26e2703fd00ff1c40eb5827a6403846db,"[13, 168, 228]",2026-01-14 23:26:46+00:00,2026-01-14 23:28:55+00:00,2.15,False
docker,cli,docker/cli,21013585383,test,push,completed,success,2026-01-14T23:26:46Z,2026-01-14T23:26:46Z,2026-01-14T23:28:58Z,32b983a26e2703fd00ff1c40eb5827a6403846db,"[13, 168, 228]",2026-01-14 23:26:46+00:00,2026-01-14 23:28:58+00:00,2.2,False
docker,cli,docker/cli,21013585370,build,push,completed,success,2026-01-14T23:26:46Z,2026-01-14T23:26:46Z,2026-01-14T23:35:06Z,32b983a26e2703fd00ff1c40eb5827a6403846db,"[13, 168, 228]",2026-01-14 23:26:46+00:00,2026-01-14 23:35:06+00:00,8.333333333333334,False
docker,cli,docker/cli,21013580063,validate-pr,pull_request,completed,success,2026-01-14T23:26:31Z,2026-01-14T23:26:31Z,2026-01-14T23:26:37Z,b13b774e2486f63c347c220e4a27e87e246d94b9,[],2026-01-14 23:26:31+00:00,2026-01-14 23:26:37+00:00,0.1,False
docker,cli,docker/cli,21013455873,validate-pr,pull_request,completed,success,2026-01-14T23:21:11Z,2026-01-14T23:21:11Z,2026-01-14T23:21:18Z,b13b774e2486f63c347c220e4a27e87e246d94b9,[],2026-01-14 23:21:11+00:00,2026-01-14 23:21:18+00:00,0.11666666666666667,False
docker,cli,docker/cli,21013442805,validate-pr,pull_request,completed,success,2026-01-14T23:20:38Z,2026-01-14T23:20:38Z,2026-01-14T23:20:44Z,b13b774e2486f63c347c220e4a27e87e246d94b9,[],2026-01-14 23:20:38+00:00,2026-01-14 23:20:44+00:00,0.1,False
docker,cli,docker/cli,21013341436,test,pull_request,completed,success,2026-01-14T23:16:24Z,2026-01-14T23:16:24Z,2026-01-14T23:20:21Z,b13b774e2486f63c347c220e4a27e87e246d94b9,[],2026-01-14 23:16:24+00:00,2026-01-14 23:20:21+00:00,3.95,False
